"Step","desert-tree-2 - train/loss","desert-tree-2 - train/loss__MIN","desert-tree-2 - train/loss__MAX"
"2173","2.421","2.421","2.421"
"2174","1.8707","1.8707","1.8707"
"2175","1.8707","1.8707","1.8707"
"2176","2.2731","2.2731","2.2731"
"2177","2.2731","2.2731","2.2731"
"2178","1.9424","1.9424","1.9424"
"2179","1.9424","1.9424","1.9424"
"2180","2.1138","2.1138","2.1138"
"2181","2.1138","2.1138","2.1138"
"2182","1.8856","1.8856","1.8856"
"2183","1.8856","1.8856","1.8856"
"2184","2.1337","2.1337","2.1337"
"2185","2.1337","2.1337","2.1337"
"2186","2.1333","2.1333","2.1333"
"2187","2.1333","2.1333","2.1333"
"2188","2.1984","2.1984","2.1984"
"2189","2.1984","2.1984","2.1984"
"2190","2.1292","2.1292","2.1292"
"2191","2.1292","2.1292","2.1292"
"2192","1.834","1.834","1.834"
"2193","1.834","1.834","1.834"
"2194","1.9644","1.9644","1.9644"
"2195","1.9644","1.9644","1.9644"
"2196","2.1233","2.1233","2.1233"
"2197","2.1233","2.1233","2.1233"
"2198","2.2492","2.2492","2.2492"
"2199","2.2492","2.2492","2.2492"
"2200","1.8545","1.8545","1.8545"
"2201","1.8545","1.8545","1.8545"
"2202","1.891","1.891","1.891"
"2203","1.891","1.891","1.891"
"2204","1.8784","1.8784","1.8784"
"2205","1.8784","1.8784","1.8784"
"2206","1.9543","1.9543","1.9543"
"2207","1.9543","1.9543","1.9543"
"2208","1.7707","1.7707","1.7707"
"2209","1.7707","1.7707","1.7707"
"2210","2.0486","2.0486","2.0486"
"2211","2.0486","2.0486","2.0486"
"2212","1.9028","1.9028","1.9028"
"2213","1.9028","1.9028","1.9028"
"2214","2.1944","2.1944","2.1944"
"2215","2.1944","2.1944","2.1944"
"2216","1.9635","1.9635","1.9635"
"2217","1.9635","1.9635","1.9635"
"2218","1.9239","1.9239","1.9239"
"2219","1.9239","1.9239","1.9239"
"2220","2.0943","2.0943","2.0943"
"2221","2.0943","2.0943","2.0943"
"2222","2.0055","2.0055","2.0055"
"2223","2.0055","2.0055","2.0055"
"2224","2.3299","2.3299","2.3299"
"2225","2.3299","2.3299","2.3299"
"2226","2.0448","2.0448","2.0448"
"2227","2.0448","2.0448","2.0448"
"2228","2.1577","2.1577","2.1577"
"2229","2.1577","2.1577","2.1577"
"2230","2.0207","2.0207","2.0207"
"2231","2.0207","2.0207","2.0207"
"2232","1.9519","1.9519","1.9519"
"2233","1.9519","1.9519","1.9519"
"2234","2.0689","2.0689","2.0689"
"2235","2.0689","2.0689","2.0689"
"2236","1.7853","1.7853","1.7853"
"2237","1.7853","1.7853","1.7853"
"2238","2.0579","2.0579","2.0579"
"2239","2.0579","2.0579","2.0579"
"2240","2.1347","2.1347","2.1347"
"2241","2.1347","2.1347","2.1347"
"2242","2.4485","2.4485","2.4485"
"2243","2.4485","2.4485","2.4485"
"2244","2.1108","2.1108","2.1108"
"2245","2.1108","2.1108","2.1108"
"2246","2.2093","2.2093","2.2093"
"2247","2.2093","2.2093","2.2093"
"2248","1.939","1.939","1.939"
"2249","1.939","1.939","1.939"
"2250","2.4045","2.4045","2.4045"
"2251","2.4045","2.4045","2.4045"
"2252","1.7804","1.7804","1.7804"
"2253","1.7804","1.7804","1.7804"
"2254","1.8804","1.8804","1.8804"
"2255","1.8804","1.8804","1.8804"
"2256","2.2196","2.2196","2.2196"
"2257","2.2196","2.2196","2.2196"
"2258","2.0866","2.0866","2.0866"
"2259","2.0866","2.0866","2.0866"
"2260","2.1687","2.1687","2.1687"
"2261","2.1687","2.1687","2.1687"
"2262","1.9134","1.9134","1.9134"
"2263","1.9134","1.9134","1.9134"
"2264","1.8736","1.8736","1.8736"
"2265","1.8736","1.8736","1.8736"
"2266","1.8802","1.8802","1.8802"
"2267","1.8802","1.8802","1.8802"
"2268","1.9222","1.9222","1.9222"
"2269","1.9222","1.9222","1.9222"
"2270","1.7719","1.7719","1.7719"
"2271","1.7719","1.7719","1.7719"
"2272","2.0671","2.0671","2.0671"
"2273","2.0671","2.0671","2.0671"
"2274","1.9253","1.9253","1.9253"
"2275","1.9253","1.9253","1.9253"
"2276","2.0066","2.0066","2.0066"
"2277","2.0066","2.0066","2.0066"
"2278","1.8934","1.8934","1.8934"
"2279","1.8934","1.8934","1.8934"
"2280","1.9284","1.9284","1.9284"
"2281","1.9284","1.9284","1.9284"
"2282","2.1612","2.1612","2.1612"
"2283","2.1612","2.1612","2.1612"
"2284","2.0601","2.0601","2.0601"
"2285","2.0601","2.0601","2.0601"
"2286","2.4642","2.4642","2.4642"
"2287","2.4642","2.4642","2.4642"
"2288","1.9359","1.9359","1.9359"
"2289","1.9359","1.9359","1.9359"
"2290","1.789","1.789","1.789"
"2291","1.789","1.789","1.789"
"2292","2.2793","2.2793","2.2793"
"2293","2.2793","2.2793","2.2793"
"2294","2.2499","2.2499","2.2499"
"2295","2.2499","2.2499","2.2499"
"2296","1.8788","1.8788","1.8788"
"2297","1.8788","1.8788","1.8788"
"2298","1.8143","1.8143","1.8143"
"2299","1.8143","1.8143","1.8143"
"2300","2.0401","2.0401","2.0401"
"2301","2.0401","2.0401","2.0401"
"2302","2.0879","2.0879","2.0879"
"2303","2.0879","2.0879","2.0879"
"2304","2.1246","2.1246","2.1246"
"2305","2.1246","2.1246","2.1246"
"2306","1.7694","1.7694","1.7694"
"2307","1.7694","1.7694","1.7694"
"2308","2.1046","2.1046","2.1046"
"2309","2.1046","2.1046","2.1046"
"2310","2.1739","2.1739","2.1739"
"2311","2.1739","2.1739","2.1739"
"2312","1.9605","1.9605","1.9605"
"2313","1.9605","1.9605","1.9605"
"2314","1.9889","1.9889","1.9889"
"2315","1.9889","1.9889","1.9889"
"2316","1.8537","1.8537","1.8537"
"2317","1.8537","1.8537","1.8537"
"2318","1.9125","1.9125","1.9125"
"2319","1.9125","1.9125","1.9125"
"2320","1.9834","1.9834","1.9834"
"2321","1.9834","1.9834","1.9834"
"2322","2.0096","2.0096","2.0096"
"2323","2.0096","2.0096","2.0096"
"2324","1.9331","1.9331","1.9331"
"2325","1.9331","1.9331","1.9331"
"2326","1.9741","1.9741","1.9741"
"2327","1.9741","1.9741","1.9741"
"2328","1.8363","1.8363","1.8363"
"2329","1.8363","1.8363","1.8363"
"2330","1.8084","1.8084","1.8084"
"2331","1.8084","1.8084","1.8084"
"2332","1.9452","1.9452","1.9452"
"2333","1.9452","1.9452","1.9452"
"2334","1.8995","1.8995","1.8995"
"2335","1.8995","1.8995","1.8995"
"2336","1.8816","1.8816","1.8816"
"2337","1.8816","1.8816","1.8816"
"2338","1.8997","1.8997","1.8997"
"2339","1.8997","1.8997","1.8997"
"2340","1.7927","1.7927","1.7927"
"2341","1.7927","1.7927","1.7927"
"2342","2.0852","2.0852","2.0852"
"2343","2.0852","2.0852","2.0852"
"2344","2.2859","2.2859","2.2859"
"2345","2.2859","2.2859","2.2859"
"2346","1.7732","1.7732","1.7732"
"2347","1.7732","1.7732","1.7732"
"2348","2.2402","2.2402","2.2402"
"2349","2.2402","2.2402","2.2402"
"2350","1.8897","1.8897","1.8897"
"2351","1.8897","1.8897","1.8897"
"2352","2.4872","2.4872","2.4872"
"2353","2.4872","2.4872","2.4872"
"2356","2.1099","2.1099","2.1099"
"2357","2.1099","2.1099","2.1099"
"2358","1.7262","1.7262","1.7262"
"2359","1.7262","1.7262","1.7262"
"2360","1.8044","1.8044","1.8044"
"2361","1.8044","1.8044","1.8044"
"2362","2.2111","2.2111","2.2111"
"2363","2.2111","2.2111","2.2111"
"2364","1.7944","1.7944","1.7944"
"2365","1.7944","1.7944","1.7944"
"2366","1.9216","1.9216","1.9216"
"2367","1.9216","1.9216","1.9216"
"2368","1.8419","1.8419","1.8419"
"2369","1.8419","1.8419","1.8419"
"2370","1.8963","1.8963","1.8963"
"2371","1.8963","1.8963","1.8963"
"2372","1.8005","1.8005","1.8005"
"2373","1.8005","1.8005","1.8005"
"2374","1.7726","1.7726","1.7726"
"2375","1.7726","1.7726","1.7726"
"2376","1.8512","1.8512","1.8512"
"2377","1.8512","1.8512","1.8512"
"2378","1.9181","1.9181","1.9181"
"2379","1.9181","1.9181","1.9181"
"2380","1.8863","1.8863","1.8863"
"2381","1.8863","1.8863","1.8863"
"2382","1.9091","1.9091","1.9091"
"2383","1.9091","1.9091","1.9091"
"2384","2.2963","2.2963","2.2963"
"2385","2.2963","2.2963","2.2963"
"2386","1.61","1.61","1.61"
"2387","1.61","1.61","1.61"
"2388","1.9372","1.9372","1.9372"
"2389","1.9372","1.9372","1.9372"
"2390","1.5515","1.5515","1.5515"
"2391","1.5515","1.5515","1.5515"
"2392","1.9806","1.9806","1.9806"
"2393","1.9806","1.9806","1.9806"
"2394","1.8391","1.8391","1.8391"
"2395","1.8391","1.8391","1.8391"
"2396","2.0772","2.0772","2.0772"
"2397","2.0772","2.0772","2.0772"
"2398","1.8345","1.8345","1.8345"
"2399","1.8345","1.8345","1.8345"
"2400","1.794","1.794","1.794"
"2401","1.794","1.794","1.794"
"2402","2.1168","2.1168","2.1168"
"2403","2.1168","2.1168","2.1168"
"2404","1.9455","1.9455","1.9455"
"2405","1.9455","1.9455","1.9455"
"2406","1.9906","1.9906","1.9906"
"2407","1.9906","1.9906","1.9906"
"2408","1.6418","1.6418","1.6418"
"2409","1.6418","1.6418","1.6418"
"2410","1.9479","1.9479","1.9479"
"2411","1.9479","1.9479","1.9479"
"2412","1.9349","1.9349","1.9349"
"2413","1.9349","1.9349","1.9349"
"2414","1.9677","1.9677","1.9677"
"2415","1.9677","1.9677","1.9677"
"2416","2.0063","2.0063","2.0063"
"2417","2.0063","2.0063","2.0063"
"2418","1.9688","1.9688","1.9688"
"2419","1.9688","1.9688","1.9688"
"2420","1.958","1.958","1.958"
"2421","1.958","1.958","1.958"
"2422","1.8784","1.8784","1.8784"
"2423","1.8784","1.8784","1.8784"
"2424","1.7909","1.7909","1.7909"
"2425","1.7909","1.7909","1.7909"
"2426","1.8001","1.8001","1.8001"
"2427","1.8001","1.8001","1.8001"
"2428","2.0741","2.0741","2.0741"
"2429","2.0741","2.0741","2.0741"
"2430","1.8726","1.8726","1.8726"
"2431","1.8726","1.8726","1.8726"
"2432","1.83","1.83","1.83"
"2433","1.83","1.83","1.83"
"2434","1.9504","1.9504","1.9504"
"2435","1.9504","1.9504","1.9504"
"2436","1.9087","1.9087","1.9087"
"2437","1.9087","1.9087","1.9087"
"2438","1.7681","1.7681","1.7681"
"2439","1.7681","1.7681","1.7681"
"2440","1.646","1.646","1.646"
"2441","1.646","1.646","1.646"
"2442","1.8197","1.8197","1.8197"
"2443","1.8197","1.8197","1.8197"
"2444","1.7457","1.7457","1.7457"
"2445","1.7457","1.7457","1.7457"
"2446","1.8154","1.8154","1.8154"
"2447","1.8154","1.8154","1.8154"
"2448","2.0233","2.0233","2.0233"
"2449","2.0233","2.0233","2.0233"
"2450","1.6283","1.6283","1.6283"
"2451","1.6283","1.6283","1.6283"
"2452","1.8626","1.8626","1.8626"
"2453","1.8626","1.8626","1.8626"
"2454","1.7547","1.7547","1.7547"
"2455","1.7547","1.7547","1.7547"
"2456","2.1153","2.1153","2.1153"
"2457","2.1153","2.1153","2.1153"
"2458","2.041","2.041","2.041"
"2459","2.041","2.041","2.041"
"2460","1.8282","1.8282","1.8282"
"2461","1.8282","1.8282","1.8282"
"2462","1.9213","1.9213","1.9213"
"2463","1.9213","1.9213","1.9213"
"2464","1.9974","1.9974","1.9974"
"2465","1.9974","1.9974","1.9974"
"2466","1.9725","1.9725","1.9725"
"2467","1.9725","1.9725","1.9725"
"2468","1.9607","1.9607","1.9607"
"2469","1.9607","1.9607","1.9607"
"2470","1.9271","1.9271","1.9271"
"2471","1.9271","1.9271","1.9271"
"2472","1.76","1.76","1.76"
"2473","1.76","1.76","1.76"
"2474","1.7778","1.7778","1.7778"
"2475","1.7778","1.7778","1.7778"
"2476","2.0397","2.0397","2.0397"
"2477","2.0397","2.0397","2.0397"
"2478","1.8459","1.8459","1.8459"
"2479","1.8459","1.8459","1.8459"
"2480","1.9744","1.9744","1.9744"
"2481","1.9744","1.9744","1.9744"
"2482","1.8754","1.8754","1.8754"
"2483","1.8754","1.8754","1.8754"
"2484","2.1195","2.1195","2.1195"
"2485","2.1195","2.1195","2.1195"
"2486","1.877","1.877","1.877"
"2487","1.877","1.877","1.877"
"2488","1.8676","1.8676","1.8676"
"2489","1.8676","1.8676","1.8676"
"2490","1.6678","1.6678","1.6678"
"2491","1.6678","1.6678","1.6678"
"2492","1.6674","1.6674","1.6674"
"2493","1.6674","1.6674","1.6674"
"2494","1.6818","1.6818","1.6818"
"2495","1.6818","1.6818","1.6818"
"2496","1.765","1.765","1.765"
"2497","1.765","1.765","1.765"
"2498","1.94","1.94","1.94"
"2499","1.94","1.94","1.94"
"2500","1.5425","1.5425","1.5425"
"2501","1.5425","1.5425","1.5425"
"2502","1.6363","1.6363","1.6363"
"2503","1.6363","1.6363","1.6363"
"2504","1.9633","1.9633","1.9633"
"2505","1.9633","1.9633","1.9633"
"2506","2.1606","2.1606","2.1606"
"2507","2.1606","2.1606","2.1606"
"2508","1.6025","1.6025","1.6025"
"2509","1.6025","1.6025","1.6025"
"2510","1.7237","1.7237","1.7237"
"2511","1.7237","1.7237","1.7237"
"2512","1.904","1.904","1.904"
"2513","1.904","1.904","1.904"
"2514","1.8692","1.8692","1.8692"
"2515","1.8692","1.8692","1.8692"
"2516","1.7423","1.7423","1.7423"
"2517","1.7423","1.7423","1.7423"
"2518","1.777","1.777","1.777"
"2519","1.777","1.777","1.777"
"2520","2.1173","2.1173","2.1173"
"2521","2.1173","2.1173","2.1173"
"2522","1.849","1.849","1.849"
"2523","1.849","1.849","1.849"
"2524","1.792","1.792","1.792"
"2525","1.792","1.792","1.792"
"2526","2.0178","2.0178","2.0178"
"2527","2.0178","2.0178","2.0178"
"2528","2.0199","2.0199","2.0199"
"2529","2.0199","2.0199","2.0199"
"2530","1.8602","1.8602","1.8602"
"2531","1.8602","1.8602","1.8602"
"2532","1.823","1.823","1.823"
"2533","1.823","1.823","1.823"
"2534","1.8225","1.8225","1.8225"
"2535","1.8225","1.8225","1.8225"
"2536","2.0466","2.0466","2.0466"
"2537","2.0466","2.0466","2.0466"
"2538","1.8006","1.8006","1.8006"
"2539","1.8006","1.8006","1.8006"
"2540","1.7886","1.7886","1.7886"
"2541","1.7886","1.7886","1.7886"
"2542","2.1837","2.1837","2.1837"
"2543","2.1837","2.1837","2.1837"
"2544","1.9469","1.9469","1.9469"
"2545","1.9469","1.9469","1.9469"
"2546","1.9079","1.9079","1.9079"
"2547","1.9079","1.9079","1.9079"
"2548","1.9419","1.9419","1.9419"
"2549","1.9419","1.9419","1.9419"
"2550","1.9489","1.9489","1.9489"
"2551","1.9489","1.9489","1.9489"
"2552","1.987","1.987","1.987"
"2553","1.987","1.987","1.987"
"2554","1.8723","1.8723","1.8723"
"2555","1.8723","1.8723","1.8723"
"2556","1.9431","1.9431","1.9431"
"2557","1.9431","1.9431","1.9431"
"2558","1.8992","1.8992","1.8992"
"2559","1.8992","1.8992","1.8992"
"2560","2.001","2.001","2.001"
"2561","2.001","2.001","2.001"
"2562","1.8221","1.8221","1.8221"
"2563","1.8221","1.8221","1.8221"
"2564","1.8485","1.8485","1.8485"
"2565","1.8485","1.8485","1.8485"
"2566","1.8508","1.8508","1.8508"
"2567","1.8508","1.8508","1.8508"
"2568","2.0055","2.0055","2.0055"
"2569","2.0055","2.0055","2.0055"
"2570","1.9112","1.9112","1.9112"
"2571","1.9112","1.9112","1.9112"
"2572","1.861","1.861","1.861"
"2573","1.861","1.861","1.861"
"2574","1.8718","1.8718","1.8718"
"2575","1.8718","1.8718","1.8718"
"2576","2.1479","2.1479","2.1479"
"2577","2.1479","2.1479","2.1479"
"2578","2.2609","2.2609","2.2609"
"2579","2.2609","2.2609","2.2609"
"2580","2.0424","2.0424","2.0424"
"2581","2.0424","2.0424","2.0424"
"2582","1.7789","1.7789","1.7789"
"2583","1.7789","1.7789","1.7789"
"2584","1.8368","1.8368","1.8368"
"2585","1.8368","1.8368","1.8368"
"2586","1.9959","1.9959","1.9959"
"2587","1.9959","1.9959","1.9959"
"2588","1.9858","1.9858","1.9858"
"2589","1.9858","1.9858","1.9858"
"2590","1.9697","1.9697","1.9697"
"2591","1.9697","1.9697","1.9697"
"2592","2.2985","2.2985","2.2985"
"2593","2.2985","2.2985","2.2985"
"2594","1.9396","1.9396","1.9396"
"2595","1.9396","1.9396","1.9396"
"2596","1.9551","1.9551","1.9551"
"2597","1.9551","1.9551","1.9551"
"2598","1.7951","1.7951","1.7951"
"2599","1.7951","1.7951","1.7951"
"2600","1.8709","1.8709","1.8709"
"2601","1.8709","1.8709","1.8709"
"2602","1.702","1.702","1.702"
"2603","1.702","1.702","1.702"
"2604","1.8172","1.8172","1.8172"
"2605","1.8172","1.8172","1.8172"
"2606","1.6847","1.6847","1.6847"
"2607","1.6847","1.6847","1.6847"
"2608","1.7831","1.7831","1.7831"
"2609","1.7831","1.7831","1.7831"
"2610","1.9084","1.9084","1.9084"
"2611","1.9084","1.9084","1.9084"
"2612","1.6682","1.6682","1.6682"
"2613","1.6682","1.6682","1.6682"
"2614","1.8197","1.8197","1.8197"
"2615","1.8197","1.8197","1.8197"
"2616","2.0162","2.0162","2.0162"
"2617","2.0162","2.0162","2.0162"
"2618","2.0823","2.0823","2.0823"
"2619","2.0823","2.0823","2.0823"
"2620","1.9931","1.9931","1.9931"
"2621","1.9931","1.9931","1.9931"
"2622","1.7666","1.7666","1.7666"
"2623","1.7666","1.7666","1.7666"
"2624","1.7905","1.7905","1.7905"
"2625","1.7905","1.7905","1.7905"
"2626","1.7061","1.7061","1.7061"
"2627","1.7061","1.7061","1.7061"
"2628","2.12","2.12","2.12"
"2629","2.12","2.12","2.12"
"2630","1.8606","1.8606","1.8606"
"2631","1.8606","1.8606","1.8606"
"2632","1.7883","1.7883","1.7883"
"2633","1.7883","1.7883","1.7883"
"2634","1.9998","1.9998","1.9998"
"2635","1.9998","1.9998","1.9998"
"2636","2.2421","2.2421","2.2421"
"2637","2.2421","2.2421","2.2421"
"2638","1.9093","1.9093","1.9093"
"2639","1.9093","1.9093","1.9093"
"2640","1.8507","1.8507","1.8507"
"2641","1.8507","1.8507","1.8507"
"2642","1.9822","1.9822","1.9822"
"2643","1.9822","1.9822","1.9822"
"2644","2.0704","2.0704","2.0704"
"2645","2.0704","2.0704","2.0704"
"2646","2.1047","2.1047","2.1047"
"2647","2.1047","2.1047","2.1047"
"2648","1.8232","1.8232","1.8232"
"2649","1.8232","1.8232","1.8232"
"2650","2.0586","2.0586","2.0586"
"2651","2.0586","2.0586","2.0586"
"2652","1.8456","1.8456","1.8456"
"2653","1.8456","1.8456","1.8456"
"2654","1.8802","1.8802","1.8802"
"2655","1.8802","1.8802","1.8802"
"2656","1.8767","1.8767","1.8767"
"2657","1.8767","1.8767","1.8767"
"2658","1.9596","1.9596","1.9596"
"2659","1.9596","1.9596","1.9596"
"2660","1.6995","1.6995","1.6995"
"2661","1.6995","1.6995","1.6995"
"2662","1.9138","1.9138","1.9138"
"2663","1.9138","1.9138","1.9138"
"2664","1.7521","1.7521","1.7521"
"2665","1.7521","1.7521","1.7521"
"2666","2.0188","2.0188","2.0188"
"2667","2.0188","2.0188","2.0188"
"2668","1.7016","1.7016","1.7016"
"2669","1.7016","1.7016","1.7016"
"2670","2.0589","2.0589","2.0589"
"2671","2.0589","2.0589","2.0589"
"2672","2.0088","2.0088","2.0088"
"2673","2.0088","2.0088","2.0088"
"2674","1.922","1.922","1.922"
"2675","1.922","1.922","1.922"
"2676","1.7456","1.7456","1.7456"
"2677","1.7456","1.7456","1.7456"
"2678","1.764","1.764","1.764"
"2679","1.764","1.764","1.764"
"2680","1.8588","1.8588","1.8588"
"2681","1.8588","1.8588","1.8588"
"2682","1.8955","1.8955","1.8955"
"2683","1.8955","1.8955","1.8955"
"2684","1.9222","1.9222","1.9222"
"2685","1.9222","1.9222","1.9222"
"2686","2.0148","2.0148","2.0148"
"2687","2.0148","2.0148","2.0148"
"2688","1.8846","1.8846","1.8846"
"2689","1.8846","1.8846","1.8846"
"2690","1.6297","1.6297","1.6297"
"2691","1.6297","1.6297","1.6297"
"2692","1.7349","1.7349","1.7349"
"2693","1.7349","1.7349","1.7349"
"2694","1.8821","1.8821","1.8821"
"2695","1.8821","1.8821","1.8821"
"2696","2.1331","2.1331","2.1331"
"2697","2.1331","2.1331","2.1331"
"2698","1.8655","1.8655","1.8655"
"2699","1.8655","1.8655","1.8655"
"2700","1.8699","1.8699","1.8699"
"2701","1.8699","1.8699","1.8699"
"2702","1.8811","1.8811","1.8811"
"2703","1.8811","1.8811","1.8811"
"2704","1.9163","1.9163","1.9163"
"2705","1.9163","1.9163","1.9163"
"2706","1.729","1.729","1.729"
"2707","1.729","1.729","1.729"
"2708","1.8487","1.8487","1.8487"
"2709","1.8487","1.8487","1.8487"
"2710","1.8429","1.8429","1.8429"
"2711","1.8429","1.8429","1.8429"
"2712","2.0617","2.0617","2.0617"
"2713","2.0617","2.0617","2.0617"
"2714","2.1077","2.1077","2.1077"
"2715","2.1077","2.1077","2.1077"
"2716","1.9015","1.9015","1.9015"
"2717","1.9015","1.9015","1.9015"
"2718","1.7787","1.7787","1.7787"
"2719","1.7787","1.7787","1.7787"
"2720","1.737","1.737","1.737"
"2721","1.737","1.737","1.737"
"2722","1.5744","1.5744","1.5744"
"2723","1.5744","1.5744","1.5744"
"2724","1.7823","1.7823","1.7823"
"2725","1.7823","1.7823","1.7823"
"2726","1.9973","1.9973","1.9973"
"2727","1.9973","1.9973","1.9973"
"2728","1.7637","1.7637","1.7637"
"2729","1.7637","1.7637","1.7637"
"2730","1.6722","1.6722","1.6722"
"2731","1.6722","1.6722","1.6722"
"2732","1.9129","1.9129","1.9129"
"2733","1.9129","1.9129","1.9129"
"2734","1.874","1.874","1.874"
"2735","1.874","1.874","1.874"
"2736","1.8469","1.8469","1.8469"
"2737","1.8469","1.8469","1.8469"
"2738","1.7348","1.7348","1.7348"
"2739","1.7348","1.7348","1.7348"
"2740","1.8594","1.8594","1.8594"
"2741","1.8594","1.8594","1.8594"
"2742","1.8812","1.8812","1.8812"
"2743","1.8812","1.8812","1.8812"
"2744","1.7819","1.7819","1.7819"
"2745","1.7819","1.7819","1.7819"
"2746","1.8489","1.8489","1.8489"
"2747","1.8489","1.8489","1.8489"
"2748","1.865","1.865","1.865"
"2749","1.865","1.865","1.865"
"2750","1.9508","1.9508","1.9508"
"2751","1.9508","1.9508","1.9508"
"2752","2.1293","2.1293","2.1293"
"2753","2.1293","2.1293","2.1293"
"2754","1.836","1.836","1.836"
"2755","1.836","1.836","1.836"
"2756","1.9289","1.9289","1.9289"
"2757","1.9289","1.9289","1.9289"
"2758","2.0193","2.0193","2.0193"
"2759","2.0193","2.0193","2.0193"
"2760","1.703","1.703","1.703"
"2761","1.703","1.703","1.703"
"2762","1.6906","1.6906","1.6906"
"2763","1.6906","1.6906","1.6906"
"2764","1.7654","1.7654","1.7654"
"2765","1.7654","1.7654","1.7654"
"2766","1.9222","1.9222","1.9222"
"2767","1.9222","1.9222","1.9222"
"2768","1.618","1.618","1.618"
"2769","1.618","1.618","1.618"
"2770","1.8451","1.8451","1.8451"
"2771","1.8451","1.8451","1.8451"
"2772","1.7418","1.7418","1.7418"
"2773","1.7418","1.7418","1.7418"
"2774","1.8405","1.8405","1.8405"
"2775","1.8405","1.8405","1.8405"
"2776","1.928","1.928","1.928"
"2777","1.928","1.928","1.928"
"2778","1.9256","1.9256","1.9256"
"2779","1.9256","1.9256","1.9256"
"2780","1.5555","1.5555","1.5555"
"2781","1.5555","1.5555","1.5555"
"2782","1.8847","1.8847","1.8847"
"2783","1.8847","1.8847","1.8847"
"2784","1.6906","1.6906","1.6906"
"2785","1.6906","1.6906","1.6906"
"2786","1.9919","1.9919","1.9919"
"2787","1.9919","1.9919","1.9919"
"2788","2.0625","2.0625","2.0625"
"2789","2.0625","2.0625","2.0625"
"2790","1.7388","1.7388","1.7388"
"2791","1.7388","1.7388","1.7388"
"2792","2.0674","2.0674","2.0674"
"2793","2.0674","2.0674","2.0674"
"2794","1.8622","1.8622","1.8622"
"2795","1.8622","1.8622","1.8622"
"2796","1.8502","1.8502","1.8502"
"2797","1.8502","1.8502","1.8502"
"2798","1.6386","1.6386","1.6386"
"2799","1.6386","1.6386","1.6386"
"2800","1.7795","1.7795","1.7795"
"2801","1.7795","1.7795","1.7795"
"2802","1.9012","1.9012","1.9012"
"2803","1.9012","1.9012","1.9012"
"2804","1.7629","1.7629","1.7629"
"2805","1.7629","1.7629","1.7629"
"2806","1.8123","1.8123","1.8123"
"2807","1.8123","1.8123","1.8123"
"2808","1.6377","1.6377","1.6377"
"2809","1.6377","1.6377","1.6377"
"2810","2.3737","2.3737","2.3737"
"2811","2.3737","2.3737","2.3737"
"2812","1.9036","1.9036","1.9036"
"2813","1.9036","1.9036","1.9036"
"2814","1.6231","1.6231","1.6231"
"2815","1.6231","1.6231","1.6231"
"2816","1.8658","1.8658","1.8658"
"2817","1.8658","1.8658","1.8658"
"2818","1.728","1.728","1.728"
"2819","1.728","1.728","1.728"
"2820","2.2292","2.2292","2.2292"
"2821","2.2292","2.2292","2.2292"
"2822","1.8745","1.8745","1.8745"
"2823","1.8745","1.8745","1.8745"
"2824","1.7592","1.7592","1.7592"
"2825","1.7592","1.7592","1.7592"
"2826","1.7597","1.7597","1.7597"
"2827","1.7597","1.7597","1.7597"
"2828","2.015","2.015","2.015"
"2829","2.015","2.015","2.015"
"2830","1.7271","1.7271","1.7271"
"2831","1.7271","1.7271","1.7271"
"2832","1.768","1.768","1.768"
"2833","1.768","1.768","1.768"
"2834","1.7821","1.7821","1.7821"
"2835","1.7821","1.7821","1.7821"
"2836","1.6936","1.6936","1.6936"
"2837","1.6936","1.6936","1.6936"
"2838","1.6973","1.6973","1.6973"
"2839","1.6973","1.6973","1.6973"
"2840","1.9339","1.9339","1.9339"
"2841","1.9339","1.9339","1.9339"
"2842","1.7623","1.7623","1.7623"
"2843","1.7623","1.7623","1.7623"
"2844","2.05","2.05","2.05"
"2845","2.05","2.05","2.05"
"2846","1.7076","1.7076","1.7076"
"2847","1.7076","1.7076","1.7076"
"2848","1.9119","1.9119","1.9119"
"2849","1.9119","1.9119","1.9119"
"2850","1.7795","1.7795","1.7795"
"2851","1.7795","1.7795","1.7795"
"2852","1.8634","1.8634","1.8634"
"2853","1.8634","1.8634","1.8634"
"2854","1.5959","1.5959","1.5959"
"2855","1.5959","1.5959","1.5959"
"2856","1.6773","1.6773","1.6773"
"2857","1.6773","1.6773","1.6773"
"2858","1.8335","1.8335","1.8335"
"2859","1.8335","1.8335","1.8335"
"2860","1.87","1.87","1.87"
"2861","1.87","1.87","1.87"
"2862","1.9056","1.9056","1.9056"
"2863","1.9056","1.9056","1.9056"
"2864","1.8524","1.8524","1.8524"
"2865","1.8524","1.8524","1.8524"
"2866","1.7662","1.7662","1.7662"
"2867","1.7662","1.7662","1.7662"
"2868","1.9247","1.9247","1.9247"
"2869","1.9247","1.9247","1.9247"
"2870","1.7853","1.7853","1.7853"
"2871","1.7853","1.7853","1.7853"
"2872","1.6759","1.6759","1.6759"
"2873","1.6759","1.6759","1.6759"
"2874","1.8329","1.8329","1.8329"
"2875","1.8329","1.8329","1.8329"
"2876","1.6886","1.6886","1.6886"
"2877","1.6886","1.6886","1.6886"
"2878","1.9426","1.9426","1.9426"
"2879","1.9426","1.9426","1.9426"
"2880","1.8946","1.8946","1.8946"
"2881","1.8946","1.8946","1.8946"
"2882","1.8286","1.8286","1.8286"
"2883","1.8286","1.8286","1.8286"
