"Step","splendid-sunset-3 - train/loss","splendid-sunset-3 - train/loss__MIN","splendid-sunset-3 - train/loss__MAX"
"2173","2.1181","2.1181","2.1181"
"2174","1.6289","1.6289","1.6289"
"2175","1.6289","1.6289","1.6289"
"2176","1.9569","1.9569","1.9569"
"2177","1.9569","1.9569","1.9569"
"2178","1.648","1.648","1.648"
"2179","1.648","1.648","1.648"
"2180","1.7326","1.7326","1.7326"
"2181","1.7326","1.7326","1.7326"
"2182","1.8732","1.8732","1.8732"
"2183","1.8732","1.8732","1.8732"
"2184","1.8738","1.8738","1.8738"
"2185","1.8738","1.8738","1.8738"
"2186","2.0387","2.0387","2.0387"
"2187","2.0387","2.0387","2.0387"
"2188","1.8464","1.8464","1.8464"
"2189","1.8464","1.8464","1.8464"
"2190","1.8728","1.8728","1.8728"
"2191","1.8728","1.8728","1.8728"
"2192","1.735","1.735","1.735"
"2193","1.735","1.735","1.735"
"2194","1.6952","1.6952","1.6952"
"2195","1.6952","1.6952","1.6952"
"2196","1.7749","1.7749","1.7749"
"2197","1.7749","1.7749","1.7749"
"2198","2.0002","2.0002","2.0002"
"2199","2.0002","2.0002","2.0002"
"2200","1.5553","1.5553","1.5553"
"2201","1.5553","1.5553","1.5553"
"2202","1.6831","1.6831","1.6831"
"2203","1.6831","1.6831","1.6831"
"2204","1.7003","1.7003","1.7003"
"2205","1.7003","1.7003","1.7003"
"2206","1.6367","1.6367","1.6367"
"2207","1.6367","1.6367","1.6367"
"2208","1.6396","1.6396","1.6396"
"2209","1.6396","1.6396","1.6396"
"2210","1.8303","1.8303","1.8303"
"2211","1.8303","1.8303","1.8303"
"2212","1.7597","1.7597","1.7597"
"2213","1.7597","1.7597","1.7597"
"2214","1.9322","1.9322","1.9322"
"2215","1.9322","1.9322","1.9322"
"2216","1.7359","1.7359","1.7359"
"2217","1.7359","1.7359","1.7359"
"2218","1.6637","1.6637","1.6637"
"2219","1.6637","1.6637","1.6637"
"2220","1.8509","1.8509","1.8509"
"2221","1.8509","1.8509","1.8509"
"2222","1.9024","1.9024","1.9024"
"2223","1.9024","1.9024","1.9024"
"2224","2.1894","2.1894","2.1894"
"2225","2.1894","2.1894","2.1894"
"2226","1.7758","1.7758","1.7758"
"2227","1.7758","1.7758","1.7758"
"2228","1.8479","1.8479","1.8479"
"2229","1.8479","1.8479","1.8479"
"2230","1.6673","1.6673","1.6673"
"2231","1.6673","1.6673","1.6673"
"2232","1.713","1.713","1.713"
"2233","1.713","1.713","1.713"
"2234","1.894","1.894","1.894"
"2235","1.894","1.894","1.894"
"2236","1.6262","1.6262","1.6262"
"2237","1.6262","1.6262","1.6262"
"2238","1.8556","1.8556","1.8556"
"2239","1.8556","1.8556","1.8556"
"2240","1.8659","1.8659","1.8659"
"2241","1.8659","1.8659","1.8659"
"2242","2.0971","2.0971","2.0971"
"2243","2.0971","2.0971","2.0971"
"2244","1.8681","1.8681","1.8681"
"2245","1.8681","1.8681","1.8681"
"2246","1.8991","1.8991","1.8991"
"2247","1.8991","1.8991","1.8991"
"2248","1.7098","1.7098","1.7098"
"2249","1.7098","1.7098","1.7098"
"2250","2.0462","2.0462","2.0462"
"2251","2.0462","2.0462","2.0462"
"2252","1.4473","1.4473","1.4473"
"2253","1.4473","1.4473","1.4473"
"2254","1.6839","1.6839","1.6839"
"2255","1.6839","1.6839","1.6839"
"2256","2.019","2.019","2.019"
"2257","2.019","2.019","2.019"
"2258","1.9349","1.9349","1.9349"
"2259","1.9349","1.9349","1.9349"
"2260","1.9159","1.9159","1.9159"
"2261","1.9159","1.9159","1.9159"
"2262","1.778","1.778","1.778"
"2263","1.778","1.778","1.778"
"2264","1.6972","1.6972","1.6972"
"2265","1.6972","1.6972","1.6972"
"2266","1.6879","1.6879","1.6879"
"2267","1.6879","1.6879","1.6879"
"2268","1.7507","1.7507","1.7507"
"2269","1.7507","1.7507","1.7507"
"2270","1.6808","1.6808","1.6808"
"2271","1.6808","1.6808","1.6808"
"2272","1.7703","1.7703","1.7703"
"2273","1.7703","1.7703","1.7703"
"2274","1.7493","1.7493","1.7493"
"2275","1.7493","1.7493","1.7493"
"2276","1.8443","1.8443","1.8443"
"2277","1.8443","1.8443","1.8443"
"2278","1.6951","1.6951","1.6951"
"2279","1.6951","1.6951","1.6951"
"2280","1.8113","1.8113","1.8113"
"2281","1.8113","1.8113","1.8113"
"2282","1.8897","1.8897","1.8897"
"2283","1.8897","1.8897","1.8897"
"2284","1.9092","1.9092","1.9092"
"2285","1.9092","1.9092","1.9092"
"2286","2.0659","2.0659","2.0659"
"2287","2.0659","2.0659","2.0659"
"2288","1.6736","1.6736","1.6736"
"2289","1.6736","1.6736","1.6736"
"2290","1.6978","1.6978","1.6978"
"2291","1.6978","1.6978","1.6978"
"2292","1.9692","1.9692","1.9692"
"2293","1.9692","1.9692","1.9692"
"2294","2.0252","2.0252","2.0252"
"2295","2.0252","2.0252","2.0252"
"2296","1.5995","1.5995","1.5995"
"2297","1.5995","1.5995","1.5995"
"2298","1.7279","1.7279","1.7279"
"2299","1.7279","1.7279","1.7279"
"2300","1.9618","1.9618","1.9618"
"2301","1.9618","1.9618","1.9618"
"2302","1.8895","1.8895","1.8895"
"2303","1.8895","1.8895","1.8895"
"2304","1.8389","1.8389","1.8389"
"2305","1.8389","1.8389","1.8389"
"2306","1.5241","1.5241","1.5241"
"2307","1.5241","1.5241","1.5241"
"2308","1.9253","1.9253","1.9253"
"2309","1.9253","1.9253","1.9253"
"2310","2.0778","2.0778","2.0778"
"2311","2.0778","2.0778","2.0778"
"2312","1.6733","1.6733","1.6733"
"2313","1.6733","1.6733","1.6733"
"2314","1.7062","1.7062","1.7062"
"2315","1.7062","1.7062","1.7062"
"2316","1.72","1.72","1.72"
"2317","1.72","1.72","1.72"
"2318","1.7279","1.7279","1.7279"
"2319","1.7279","1.7279","1.7279"
"2320","1.8145","1.8145","1.8145"
"2321","1.8145","1.8145","1.8145"
"2322","1.8523","1.8523","1.8523"
"2323","1.8523","1.8523","1.8523"
"2324","1.7418","1.7418","1.7418"
"2325","1.7418","1.7418","1.7418"
"2326","1.8769","1.8769","1.8769"
"2327","1.8769","1.8769","1.8769"
"2328","1.7182","1.7182","1.7182"
"2329","1.7182","1.7182","1.7182"
"2330","1.6501","1.6501","1.6501"
"2331","1.6501","1.6501","1.6501"
"2332","1.8192","1.8192","1.8192"
"2333","1.8192","1.8192","1.8192"
"2334","1.7321","1.7321","1.7321"
"2335","1.7321","1.7321","1.7321"
"2336","1.5897","1.5897","1.5897"
"2337","1.5897","1.5897","1.5897"
"2338","1.669","1.669","1.669"
"2339","1.669","1.669","1.669"
"2340","1.6535","1.6535","1.6535"
"2341","1.6535","1.6535","1.6535"
"2342","1.8437","1.8437","1.8437"
"2343","1.8437","1.8437","1.8437"
"2344","2.0222","2.0222","2.0222"
"2345","2.0222","2.0222","2.0222"
"2346","1.6106","1.6106","1.6106"
"2347","1.6106","1.6106","1.6106"
"2348","1.8987","1.8987","1.8987"
"2349","1.8987","1.8987","1.8987"
"2350","1.6857","1.6857","1.6857"
"2351","1.6857","1.6857","1.6857"
"2352","2.0582","2.0582","2.0582"
"2353","2.0582","2.0582","2.0582"
"2356","1.818","1.818","1.818"
"2357","1.818","1.818","1.818"
"2358","1.5377","1.5377","1.5377"
"2359","1.5377","1.5377","1.5377"
"2360","1.6022","1.6022","1.6022"
"2361","1.6022","1.6022","1.6022"
"2362","2.0278","2.0278","2.0278"
"2363","2.0278","2.0278","2.0278"
"2364","1.5196","1.5196","1.5196"
"2365","1.5196","1.5196","1.5196"
"2366","1.6483","1.6483","1.6483"
"2367","1.6483","1.6483","1.6483"
"2368","1.5836","1.5836","1.5836"
"2369","1.5836","1.5836","1.5836"
"2370","1.7368","1.7368","1.7368"
"2371","1.7368","1.7368","1.7368"
"2372","1.5547","1.5547","1.5547"
"2373","1.5547","1.5547","1.5547"
"2374","1.6666","1.6666","1.6666"
"2375","1.6666","1.6666","1.6666"
"2376","1.6195","1.6195","1.6195"
"2377","1.6195","1.6195","1.6195"
"2378","1.6098","1.6098","1.6098"
"2379","1.6098","1.6098","1.6098"
"2380","1.6318","1.6318","1.6318"
"2381","1.6318","1.6318","1.6318"
"2382","1.6791","1.6791","1.6791"
"2383","1.6791","1.6791","1.6791"
"2384","2.0421","2.0421","2.0421"
"2385","2.0421","2.0421","2.0421"
"2386","1.541","1.541","1.541"
"2387","1.541","1.541","1.541"
"2388","1.6667","1.6667","1.6667"
"2389","1.6667","1.6667","1.6667"
"2390","1.4288","1.4288","1.4288"
"2391","1.4288","1.4288","1.4288"
"2392","1.5184","1.5184","1.5184"
"2393","1.5184","1.5184","1.5184"
"2394","1.5643","1.5643","1.5643"
"2395","1.5643","1.5643","1.5643"
"2396","1.674","1.674","1.674"
"2397","1.674","1.674","1.674"
"2398","1.6735","1.6735","1.6735"
"2399","1.6735","1.6735","1.6735"
"2400","1.5551","1.5551","1.5551"
"2401","1.5551","1.5551","1.5551"
"2402","1.9362","1.9362","1.9362"
"2403","1.9362","1.9362","1.9362"
"2404","1.7595","1.7595","1.7595"
"2405","1.7595","1.7595","1.7595"
"2406","1.6487","1.6487","1.6487"
"2407","1.6487","1.6487","1.6487"
"2408","1.3999","1.3999","1.3999"
"2409","1.3999","1.3999","1.3999"
"2410","1.6443","1.6443","1.6443"
"2411","1.6443","1.6443","1.6443"
"2412","1.6082","1.6082","1.6082"
"2413","1.6082","1.6082","1.6082"
"2414","1.6636","1.6636","1.6636"
"2415","1.6636","1.6636","1.6636"
"2416","1.6852","1.6852","1.6852"
"2417","1.6852","1.6852","1.6852"
"2418","1.686","1.686","1.686"
"2419","1.686","1.686","1.686"
"2420","1.8189","1.8189","1.8189"
"2421","1.8189","1.8189","1.8189"
"2422","1.6762","1.6762","1.6762"
"2423","1.6762","1.6762","1.6762"
"2424","1.5367","1.5367","1.5367"
"2425","1.5367","1.5367","1.5367"
"2426","1.5562","1.5562","1.5562"
"2427","1.5562","1.5562","1.5562"
"2428","1.8174","1.8174","1.8174"
"2429","1.8174","1.8174","1.8174"
"2430","1.6979","1.6979","1.6979"
"2431","1.6979","1.6979","1.6979"
"2432","1.6121","1.6121","1.6121"
"2433","1.6121","1.6121","1.6121"
"2434","1.646","1.646","1.646"
"2435","1.646","1.646","1.646"
"2436","1.7154","1.7154","1.7154"
"2437","1.7154","1.7154","1.7154"
"2438","1.5113","1.5113","1.5113"
"2439","1.5113","1.5113","1.5113"
"2440","1.4487","1.4487","1.4487"
"2441","1.4487","1.4487","1.4487"
"2442","1.5573","1.5573","1.5573"
"2443","1.5573","1.5573","1.5573"
"2444","1.5718","1.5718","1.5718"
"2445","1.5718","1.5718","1.5718"
"2446","1.4575","1.4575","1.4575"
"2447","1.4575","1.4575","1.4575"
"2448","1.6722","1.6722","1.6722"
"2449","1.6722","1.6722","1.6722"
"2450","1.5","1.5","1.5"
"2451","1.5","1.5","1.5"
"2452","1.5657","1.5657","1.5657"
"2453","1.5657","1.5657","1.5657"
"2454","1.5947","1.5947","1.5947"
"2455","1.5947","1.5947","1.5947"
"2456","1.7292","1.7292","1.7292"
"2457","1.7292","1.7292","1.7292"
"2458","1.7402","1.7402","1.7402"
"2459","1.7402","1.7402","1.7402"
"2460","1.6236","1.6236","1.6236"
"2461","1.6236","1.6236","1.6236"
"2462","1.688","1.688","1.688"
"2463","1.688","1.688","1.688"
"2464","1.7085","1.7085","1.7085"
"2465","1.7085","1.7085","1.7085"
"2466","1.639","1.639","1.639"
"2467","1.639","1.639","1.639"
"2468","1.7404","1.7404","1.7404"
"2469","1.7404","1.7404","1.7404"
"2470","1.7101","1.7101","1.7101"
"2471","1.7101","1.7101","1.7101"
"2472","1.5933","1.5933","1.5933"
"2473","1.5933","1.5933","1.5933"
"2474","1.489","1.489","1.489"
"2475","1.489","1.489","1.489"
"2476","1.6838","1.6838","1.6838"
"2477","1.6838","1.6838","1.6838"
"2478","1.4837","1.4837","1.4837"
"2479","1.4837","1.4837","1.4837"
"2480","1.6482","1.6482","1.6482"
"2481","1.6482","1.6482","1.6482"
"2482","1.7296","1.7296","1.7296"
"2483","1.7296","1.7296","1.7296"
"2484","1.819","1.819","1.819"
"2485","1.819","1.819","1.819"
"2486","1.6391","1.6391","1.6391"
"2487","1.6391","1.6391","1.6391"
"2488","1.5426","1.5426","1.5426"
"2489","1.5426","1.5426","1.5426"
"2490","1.4703","1.4703","1.4703"
"2491","1.4703","1.4703","1.4703"
"2492","1.4021","1.4021","1.4021"
"2493","1.4021","1.4021","1.4021"
"2494","1.4648","1.4648","1.4648"
"2495","1.4648","1.4648","1.4648"
"2496","1.5313","1.5313","1.5313"
"2497","1.5313","1.5313","1.5313"
"2498","1.694","1.694","1.694"
"2499","1.694","1.694","1.694"
"2500","1.3667","1.3667","1.3667"
"2501","1.3667","1.3667","1.3667"
"2502","1.3508","1.3508","1.3508"
"2503","1.3508","1.3508","1.3508"
"2504","1.6619","1.6619","1.6619"
"2505","1.6619","1.6619","1.6619"
"2506","1.7798","1.7798","1.7798"
"2507","1.7798","1.7798","1.7798"
"2508","1.2857","1.2857","1.2857"
"2509","1.2857","1.2857","1.2857"
"2510","1.5567","1.5567","1.5567"
"2511","1.5567","1.5567","1.5567"
"2512","1.7075","1.7075","1.7075"
"2513","1.7075","1.7075","1.7075"
"2514","1.6116","1.6116","1.6116"
"2515","1.6116","1.6116","1.6116"
"2516","1.5407","1.5407","1.5407"
"2517","1.5407","1.5407","1.5407"
"2518","1.398","1.398","1.398"
"2519","1.398","1.398","1.398"
"2520","1.8555","1.8555","1.8555"
"2521","1.8555","1.8555","1.8555"
"2522","1.7461","1.7461","1.7461"
"2523","1.7461","1.7461","1.7461"
"2524","1.4688","1.4688","1.4688"
"2525","1.4688","1.4688","1.4688"
"2526","1.8765","1.8765","1.8765"
"2527","1.8765","1.8765","1.8765"
"2528","1.7149","1.7149","1.7149"
"2529","1.7149","1.7149","1.7149"
"2530","1.862","1.862","1.862"
"2531","1.862","1.862","1.862"
"2532","1.5192","1.5192","1.5192"
"2533","1.5192","1.5192","1.5192"
"2534","1.6182","1.6182","1.6182"
"2535","1.6182","1.6182","1.6182"
"2536","1.8324","1.8324","1.8324"
"2537","1.8324","1.8324","1.8324"
"2538","1.6115","1.6115","1.6115"
"2539","1.6115","1.6115","1.6115"
"2540","1.5664","1.5664","1.5664"
"2541","1.5664","1.5664","1.5664"
"2542","1.8525","1.8525","1.8525"
"2543","1.8525","1.8525","1.8525"
"2544","1.6389","1.6389","1.6389"
"2545","1.6389","1.6389","1.6389"
"2546","1.6325","1.6325","1.6325"
"2547","1.6325","1.6325","1.6325"
"2548","1.7277","1.7277","1.7277"
"2549","1.7277","1.7277","1.7277"
"2550","1.7323","1.7323","1.7323"
"2551","1.7323","1.7323","1.7323"
"2552","1.6507","1.6507","1.6507"
"2553","1.6507","1.6507","1.6507"
"2554","1.6898","1.6898","1.6898"
"2555","1.6898","1.6898","1.6898"
"2556","1.7325","1.7325","1.7325"
"2557","1.7325","1.7325","1.7325"
"2558","1.5827","1.5827","1.5827"
"2559","1.5827","1.5827","1.5827"
"2560","1.7373","1.7373","1.7373"
"2561","1.7373","1.7373","1.7373"
"2562","1.467","1.467","1.467"
"2563","1.467","1.467","1.467"
"2564","1.6102","1.6102","1.6102"
"2565","1.6102","1.6102","1.6102"
"2566","1.6363","1.6363","1.6363"
"2567","1.6363","1.6363","1.6363"
"2568","1.8957","1.8957","1.8957"
"2569","1.8957","1.8957","1.8957"
"2570","1.6123","1.6123","1.6123"
"2571","1.6123","1.6123","1.6123"
"2572","1.6384","1.6384","1.6384"
"2573","1.6384","1.6384","1.6384"
"2574","1.566","1.566","1.566"
"2575","1.566","1.566","1.566"
"2576","2.006","2.006","2.006"
"2577","2.006","2.006","2.006"
"2578","1.8454","1.8454","1.8454"
"2579","1.8454","1.8454","1.8454"
"2580","1.7725","1.7725","1.7725"
"2581","1.7725","1.7725","1.7725"
"2582","1.6224","1.6224","1.6224"
"2583","1.6224","1.6224","1.6224"
"2584","1.5232","1.5232","1.5232"
"2585","1.5232","1.5232","1.5232"
"2586","1.7348","1.7348","1.7348"
"2587","1.7348","1.7348","1.7348"
"2588","1.7696","1.7696","1.7696"
"2589","1.7696","1.7696","1.7696"
"2590","1.7044","1.7044","1.7044"
"2591","1.7044","1.7044","1.7044"
"2592","2.0657","2.0657","2.0657"
"2593","2.0657","2.0657","2.0657"
"2594","1.6717","1.6717","1.6717"
"2595","1.6717","1.6717","1.6717"
"2596","1.595","1.595","1.595"
"2597","1.595","1.595","1.595"
"2598","1.5154","1.5154","1.5154"
"2599","1.5154","1.5154","1.5154"
"2600","1.5385","1.5385","1.5385"
"2601","1.5385","1.5385","1.5385"
"2602","1.4687","1.4687","1.4687"
"2603","1.4687","1.4687","1.4687"
"2604","1.6474","1.6474","1.6474"
"2605","1.6474","1.6474","1.6474"
"2606","1.5331","1.5331","1.5331"
"2607","1.5331","1.5331","1.5331"
"2608","1.5027","1.5027","1.5027"
"2609","1.5027","1.5027","1.5027"
"2610","1.6119","1.6119","1.6119"
"2611","1.6119","1.6119","1.6119"
"2612","1.4907","1.4907","1.4907"
"2613","1.4907","1.4907","1.4907"
"2614","1.569","1.569","1.569"
"2615","1.569","1.569","1.569"
"2616","1.9381","1.9381","1.9381"
"2617","1.9381","1.9381","1.9381"
"2618","1.7746","1.7746","1.7746"
"2619","1.7746","1.7746","1.7746"
"2620","1.6837","1.6837","1.6837"
"2621","1.6837","1.6837","1.6837"
"2622","1.6478","1.6478","1.6478"
"2623","1.6478","1.6478","1.6478"
"2624","1.6376","1.6376","1.6376"
"2625","1.6376","1.6376","1.6376"
"2626","1.5832","1.5832","1.5832"
"2627","1.5832","1.5832","1.5832"
"2628","1.8264","1.8264","1.8264"
"2629","1.8264","1.8264","1.8264"
"2630","1.6409","1.6409","1.6409"
"2631","1.6409","1.6409","1.6409"
"2632","1.6867","1.6867","1.6867"
"2633","1.6867","1.6867","1.6867"
"2634","1.6969","1.6969","1.6969"
"2635","1.6969","1.6969","1.6969"
"2636","1.9432","1.9432","1.9432"
"2637","1.9432","1.9432","1.9432"
"2638","1.6322","1.6322","1.6322"
"2639","1.6322","1.6322","1.6322"
"2640","1.616","1.616","1.616"
"2641","1.616","1.616","1.616"
"2642","1.7161","1.7161","1.7161"
"2643","1.7161","1.7161","1.7161"
"2644","1.8411","1.8411","1.8411"
"2645","1.8411","1.8411","1.8411"
"2646","1.9163","1.9163","1.9163"
"2647","1.9163","1.9163","1.9163"
"2648","1.6071","1.6071","1.6071"
"2649","1.6071","1.6071","1.6071"
"2650","1.6888","1.6888","1.6888"
"2651","1.6888","1.6888","1.6888"
"2652","1.6533","1.6533","1.6533"
"2653","1.6533","1.6533","1.6533"
"2654","1.7388","1.7388","1.7388"
"2655","1.7388","1.7388","1.7388"
"2656","1.5663","1.5663","1.5663"
"2657","1.5663","1.5663","1.5663"
"2658","1.6609","1.6609","1.6609"
"2659","1.6609","1.6609","1.6609"
"2660","1.5075","1.5075","1.5075"
"2661","1.5075","1.5075","1.5075"
"2662","1.6214","1.6214","1.6214"
"2663","1.6214","1.6214","1.6214"
"2664","1.4654","1.4654","1.4654"
"2665","1.4654","1.4654","1.4654"
"2666","1.7635","1.7635","1.7635"
"2667","1.7635","1.7635","1.7635"
"2668","1.5562","1.5562","1.5562"
"2669","1.5562","1.5562","1.5562"
"2670","1.7156","1.7156","1.7156"
"2671","1.7156","1.7156","1.7156"
"2672","1.7384","1.7384","1.7384"
"2673","1.7384","1.7384","1.7384"
"2674","1.679","1.679","1.679"
"2675","1.679","1.679","1.679"
"2676","1.4352","1.4352","1.4352"
"2677","1.4352","1.4352","1.4352"
"2678","1.4605","1.4605","1.4605"
"2679","1.4605","1.4605","1.4605"
"2680","1.6691","1.6691","1.6691"
"2681","1.6691","1.6691","1.6691"
"2682","1.677","1.677","1.677"
"2683","1.677","1.677","1.677"
"2684","1.7535","1.7535","1.7535"
"2685","1.7535","1.7535","1.7535"
"2686","1.751","1.751","1.751"
"2687","1.751","1.751","1.751"
"2688","1.4889","1.4889","1.4889"
"2689","1.4889","1.4889","1.4889"
"2690","1.4021","1.4021","1.4021"
"2691","1.4021","1.4021","1.4021"
"2692","1.599","1.599","1.599"
"2693","1.599","1.599","1.599"
"2694","1.563","1.563","1.563"
"2695","1.563","1.563","1.563"
"2696","1.8755","1.8755","1.8755"
"2697","1.8755","1.8755","1.8755"
"2698","1.5786","1.5786","1.5786"
"2699","1.5786","1.5786","1.5786"
"2700","1.5843","1.5843","1.5843"
"2701","1.5843","1.5843","1.5843"
"2702","1.6445","1.6445","1.6445"
"2703","1.6445","1.6445","1.6445"
"2704","1.6819","1.6819","1.6819"
"2705","1.6819","1.6819","1.6819"
"2706","1.5335","1.5335","1.5335"
"2707","1.5335","1.5335","1.5335"
"2708","1.5242","1.5242","1.5242"
"2709","1.5242","1.5242","1.5242"
"2710","1.5684","1.5684","1.5684"
"2711","1.5684","1.5684","1.5684"
"2712","1.6538","1.6538","1.6538"
"2713","1.6538","1.6538","1.6538"
"2714","1.918","1.918","1.918"
"2715","1.918","1.918","1.918"
"2716","1.6783","1.6783","1.6783"
"2717","1.6783","1.6783","1.6783"
"2718","1.5681","1.5681","1.5681"
"2719","1.5681","1.5681","1.5681"
"2720","1.6011","1.6011","1.6011"
"2721","1.6011","1.6011","1.6011"
"2722","1.6075","1.6075","1.6075"
"2723","1.6075","1.6075","1.6075"
"2724","1.5292","1.5292","1.5292"
"2725","1.5292","1.5292","1.5292"
"2726","1.7524","1.7524","1.7524"
"2727","1.7524","1.7524","1.7524"
"2728","1.4944","1.4944","1.4944"
"2729","1.4944","1.4944","1.4944"
"2730","1.4526","1.4526","1.4526"
"2731","1.4526","1.4526","1.4526"
"2732","1.619","1.619","1.619"
"2733","1.619","1.619","1.619"
"2734","1.5737","1.5737","1.5737"
"2735","1.5737","1.5737","1.5737"
"2736","1.6581","1.6581","1.6581"
"2737","1.6581","1.6581","1.6581"
"2738","1.6355","1.6355","1.6355"
"2739","1.6355","1.6355","1.6355"
"2740","1.5425","1.5425","1.5425"
"2741","1.5425","1.5425","1.5425"
"2742","1.6453","1.6453","1.6453"
"2743","1.6453","1.6453","1.6453"
"2744","1.557","1.557","1.557"
"2745","1.557","1.557","1.557"
"2746","1.5266","1.5266","1.5266"
"2747","1.5266","1.5266","1.5266"
"2748","1.6193","1.6193","1.6193"
"2749","1.6193","1.6193","1.6193"
"2750","1.6527","1.6527","1.6527"
"2751","1.6527","1.6527","1.6527"
"2752","1.7473","1.7473","1.7473"
"2753","1.7473","1.7473","1.7473"
"2754","1.5972","1.5972","1.5972"
"2755","1.5972","1.5972","1.5972"
"2756","1.7614","1.7614","1.7614"
"2757","1.7614","1.7614","1.7614"
"2758","1.7919","1.7919","1.7919"
"2759","1.7919","1.7919","1.7919"
"2760","1.5742","1.5742","1.5742"
"2761","1.5742","1.5742","1.5742"
"2762","1.4225","1.4225","1.4225"
"2763","1.4225","1.4225","1.4225"
"2764","1.5957","1.5957","1.5957"
"2765","1.5957","1.5957","1.5957"
"2766","1.6273","1.6273","1.6273"
"2767","1.6273","1.6273","1.6273"
"2768","1.4114","1.4114","1.4114"
"2769","1.4114","1.4114","1.4114"
"2770","1.7042","1.7042","1.7042"
"2771","1.7042","1.7042","1.7042"
"2772","1.5705","1.5705","1.5705"
"2773","1.5705","1.5705","1.5705"
"2774","1.5766","1.5766","1.5766"
"2775","1.5766","1.5766","1.5766"
"2776","1.7446","1.7446","1.7446"
"2777","1.7446","1.7446","1.7446"
"2778","1.6821","1.6821","1.6821"
"2779","1.6821","1.6821","1.6821"
"2780","1.43","1.43","1.43"
"2781","1.43","1.43","1.43"
"2782","1.7427","1.7427","1.7427"
"2783","1.7427","1.7427","1.7427"
"2784","1.4462","1.4462","1.4462"
"2785","1.4462","1.4462","1.4462"
"2786","1.7247","1.7247","1.7247"
"2787","1.7247","1.7247","1.7247"
"2788","1.7466","1.7466","1.7466"
"2789","1.7466","1.7466","1.7466"
"2790","1.675","1.675","1.675"
"2791","1.675","1.675","1.675"
"2792","1.7352","1.7352","1.7352"
"2793","1.7352","1.7352","1.7352"
"2794","1.5341","1.5341","1.5341"
"2795","1.5341","1.5341","1.5341"
"2796","1.5423","1.5423","1.5423"
"2797","1.5423","1.5423","1.5423"
"2798","1.4926","1.4926","1.4926"
"2799","1.4926","1.4926","1.4926"
"2800","1.5643","1.5643","1.5643"
"2801","1.5643","1.5643","1.5643"
"2802","1.6222","1.6222","1.6222"
"2803","1.6222","1.6222","1.6222"
"2804","1.5931","1.5931","1.5931"
"2805","1.5931","1.5931","1.5931"
"2806","1.6739","1.6739","1.6739"
"2807","1.6739","1.6739","1.6739"
"2808","1.4547","1.4547","1.4547"
"2809","1.4547","1.4547","1.4547"
"2810","2.0376","2.0376","2.0376"
"2811","2.0376","2.0376","2.0376"
"2812","1.6493","1.6493","1.6493"
"2813","1.6493","1.6493","1.6493"
"2814","1.362","1.362","1.362"
"2815","1.362","1.362","1.362"
"2816","1.796","1.796","1.796"
"2817","1.796","1.796","1.796"
"2818","1.4364","1.4364","1.4364"
"2819","1.4364","1.4364","1.4364"
"2820","2.0143","2.0143","2.0143"
"2821","2.0143","2.0143","2.0143"
"2822","1.5927","1.5927","1.5927"
"2823","1.5927","1.5927","1.5927"
"2824","1.4967","1.4967","1.4967"
"2825","1.4967","1.4967","1.4967"
"2826","1.6138","1.6138","1.6138"
"2827","1.6138","1.6138","1.6138"
"2828","1.8598","1.8598","1.8598"
"2829","1.8598","1.8598","1.8598"
"2830","1.4127","1.4127","1.4127"
"2831","1.4127","1.4127","1.4127"
"2832","1.535","1.535","1.535"
"2833","1.535","1.535","1.535"
"2834","1.5714","1.5714","1.5714"
"2835","1.5714","1.5714","1.5714"
"2836","1.5614","1.5614","1.5614"
"2837","1.5614","1.5614","1.5614"
"2838","1.4913","1.4913","1.4913"
"2839","1.4913","1.4913","1.4913"
"2840","1.7259","1.7259","1.7259"
"2841","1.7259","1.7259","1.7259"
"2842","1.5506","1.5506","1.5506"
"2843","1.5506","1.5506","1.5506"
"2844","1.7962","1.7962","1.7962"
"2845","1.7962","1.7962","1.7962"
"2846","1.546","1.546","1.546"
"2847","1.546","1.546","1.546"
"2848","1.6466","1.6466","1.6466"
"2849","1.6466","1.6466","1.6466"
"2850","1.5382","1.5382","1.5382"
"2851","1.5382","1.5382","1.5382"
"2852","1.6672","1.6672","1.6672"
"2853","1.6672","1.6672","1.6672"
"2854","1.4253","1.4253","1.4253"
"2855","1.4253","1.4253","1.4253"
"2856","1.4453","1.4453","1.4453"
"2857","1.4453","1.4453","1.4453"
"2858","1.4901","1.4901","1.4901"
"2859","1.4901","1.4901","1.4901"
"2860","1.7045","1.7045","1.7045"
"2861","1.7045","1.7045","1.7045"
"2862","1.7051","1.7051","1.7051"
"2863","1.7051","1.7051","1.7051"
"2864","1.5898","1.5898","1.5898"
"2865","1.5898","1.5898","1.5898"
"2866","1.4353","1.4353","1.4353"
"2867","1.4353","1.4353","1.4353"
"2868","1.7716","1.7716","1.7716"
"2869","1.7716","1.7716","1.7716"
"2870","1.5097","1.5097","1.5097"
"2871","1.5097","1.5097","1.5097"
"2872","1.58","1.58","1.58"
"2873","1.58","1.58","1.58"
"2874","1.5351","1.5351","1.5351"
"2875","1.5351","1.5351","1.5351"
"2876","1.3362","1.3362","1.3362"
"2877","1.3362","1.3362","1.3362"
"2878","1.6758","1.6758","1.6758"
"2879","1.6758","1.6758","1.6758"
"2880","1.6335","1.6335","1.6335"
"2881","1.6335","1.6335","1.6335"
"2882","1.6127","1.6127","1.6127"
"2883","1.6127","1.6127","1.6127"
