"Step","clean-durian-2 - train/loss","clean-durian-2 - train/loss__MIN","clean-durian-2 - train/loss__MAX"
"2167","1.9278","1.9278","1.9278"
"2168","2.2907","2.2907","2.2907"
"2169","2.2907","2.2907","2.2907"
"2170","1.9842","1.9842","1.9842"
"2171","1.9842","1.9842","1.9842"
"2172","2.1931","2.1931","2.1931"
"2173","2.1931","2.1931","2.1931"
"2174","1.6433","1.6433","1.6433"
"2175","1.6433","1.6433","1.6433"
"2176","2.0102","2.0102","2.0102"
"2177","2.0102","2.0102","2.0102"
"2178","1.7861","1.7861","1.7861"
"2179","1.7861","1.7861","1.7861"
"2180","1.7916","1.7916","1.7916"
"2181","1.7916","1.7916","1.7916"
"2182","1.8576","1.8576","1.8576"
"2183","1.8576","1.8576","1.8576"
"2184","1.8926","1.8926","1.8926"
"2185","1.8926","1.8926","1.8926"
"2186","1.9842","1.9842","1.9842"
"2187","1.9842","1.9842","1.9842"
"2188","2.0228","2.0228","2.0228"
"2189","2.0228","2.0228","2.0228"
"2190","1.9325","1.9325","1.9325"
"2191","1.9325","1.9325","1.9325"
"2192","1.7192","1.7192","1.7192"
"2193","1.7192","1.7192","1.7192"
"2194","1.6622","1.6622","1.6622"
"2195","1.6622","1.6622","1.6622"
"2196","1.8856","1.8856","1.8856"
"2197","1.8856","1.8856","1.8856"
"2198","2.0555","2.0555","2.0555"
"2199","2.0555","2.0555","2.0555"
"2200","1.6795","1.6795","1.6795"
"2201","1.6795","1.6795","1.6795"
"2202","1.7755","1.7755","1.7755"
"2203","1.7755","1.7755","1.7755"
"2204","1.7497","1.7497","1.7497"
"2205","1.7497","1.7497","1.7497"
"2206","1.7686","1.7686","1.7686"
"2207","1.7686","1.7686","1.7686"
"2208","1.6873","1.6873","1.6873"
"2209","1.6873","1.6873","1.6873"
"2210","1.8388","1.8388","1.8388"
"2211","1.8388","1.8388","1.8388"
"2212","1.8027","1.8027","1.8027"
"2213","1.8027","1.8027","1.8027"
"2214","2.1147","2.1147","2.1147"
"2215","2.1147","2.1147","2.1147"
"2216","1.7993","1.7993","1.7993"
"2217","1.7993","1.7993","1.7993"
"2218","1.7412","1.7412","1.7412"
"2219","1.7412","1.7412","1.7412"
"2220","1.9882","1.9882","1.9882"
"2221","1.9882","1.9882","1.9882"
"2222","1.8173","1.8173","1.8173"
"2223","1.8173","1.8173","1.8173"
"2224","2.1098","2.1098","2.1098"
"2225","2.1098","2.1098","2.1098"
"2226","1.7736","1.7736","1.7736"
"2227","1.7736","1.7736","1.7736"
"2228","1.9689","1.9689","1.9689"
"2229","1.9689","1.9689","1.9689"
"2230","1.6908","1.6908","1.6908"
"2231","1.6908","1.6908","1.6908"
"2232","1.8596","1.8596","1.8596"
"2233","1.8596","1.8596","1.8596"
"2234","1.9184","1.9184","1.9184"
"2235","1.9184","1.9184","1.9184"
"2236","1.5407","1.5407","1.5407"
"2237","1.5407","1.5407","1.5407"
"2238","1.8817","1.8817","1.8817"
"2239","1.8817","1.8817","1.8817"
"2240","2.0213","2.0213","2.0213"
"2241","2.0213","2.0213","2.0213"
"2242","2.2715","2.2715","2.2715"
"2243","2.2715","2.2715","2.2715"
"2244","1.9637","1.9637","1.9637"
"2245","1.9637","1.9637","1.9637"
"2246","1.9324","1.9324","1.9324"
"2247","1.9324","1.9324","1.9324"
"2248","1.6804","1.6804","1.6804"
"2249","1.6804","1.6804","1.6804"
"2250","2.1982","2.1982","2.1982"
"2251","2.1982","2.1982","2.1982"
"2252","1.6383","1.6383","1.6383"
"2253","1.6383","1.6383","1.6383"
"2254","1.7157","1.7157","1.7157"
"2255","1.7157","1.7157","1.7157"
"2256","2.0724","2.0724","2.0724"
"2257","2.0724","2.0724","2.0724"
"2258","1.9567","1.9567","1.9567"
"2259","1.9567","1.9567","1.9567"
"2260","2.0605","2.0605","2.0605"
"2261","2.0605","2.0605","2.0605"
"2262","1.8002","1.8002","1.8002"
"2263","1.8002","1.8002","1.8002"
"2264","1.7113","1.7113","1.7113"
"2265","1.7113","1.7113","1.7113"
"2266","1.7489","1.7489","1.7489"
"2267","1.7489","1.7489","1.7489"
"2268","1.6855","1.6855","1.6855"
"2269","1.6855","1.6855","1.6855"
"2270","1.658","1.658","1.658"
"2271","1.658","1.658","1.658"
"2272","1.8309","1.8309","1.8309"
"2273","1.8309","1.8309","1.8309"
"2274","1.7372","1.7372","1.7372"
"2275","1.7372","1.7372","1.7372"
"2276","1.806","1.806","1.806"
"2277","1.806","1.806","1.806"
"2278","1.7383","1.7383","1.7383"
"2279","1.7383","1.7383","1.7383"
"2280","1.733","1.733","1.733"
"2281","1.733","1.733","1.733"
"2282","1.9338","1.9338","1.9338"
"2283","1.9338","1.9338","1.9338"
"2284","1.8478","1.8478","1.8478"
"2285","1.8478","1.8478","1.8478"
"2286","2.1641","2.1641","2.1641"
"2287","2.1641","2.1641","2.1641"
"2288","1.7443","1.7443","1.7443"
"2289","1.7443","1.7443","1.7443"
"2290","1.6688","1.6688","1.6688"
"2291","1.6688","1.6688","1.6688"
"2292","2.0774","2.0774","2.0774"
"2293","2.0774","2.0774","2.0774"
"2294","1.9961","1.9961","1.9961"
"2295","1.9961","1.9961","1.9961"
"2296","1.6745","1.6745","1.6745"
"2297","1.6745","1.6745","1.6745"
"2298","1.756","1.756","1.756"
"2299","1.756","1.756","1.756"
"2300","1.8998","1.8998","1.8998"
"2301","1.8998","1.8998","1.8998"
"2302","1.9719","1.9719","1.9719"
"2303","1.9719","1.9719","1.9719"
"2304","1.9251","1.9251","1.9251"
"2305","1.9251","1.9251","1.9251"
"2306","1.4936","1.4936","1.4936"
"2307","1.4936","1.4936","1.4936"
"2308","1.8996","1.8996","1.8996"
"2309","1.8996","1.8996","1.8996"
"2310","2.0582","2.0582","2.0582"
"2311","2.0582","2.0582","2.0582"
"2312","1.7317","1.7317","1.7317"
"2313","1.7317","1.7317","1.7317"
"2314","1.8107","1.8107","1.8107"
"2315","1.8107","1.8107","1.8107"
"2316","1.6322","1.6322","1.6322"
"2317","1.6322","1.6322","1.6322"
"2318","1.681","1.681","1.681"
"2319","1.681","1.681","1.681"
"2320","1.7278","1.7278","1.7278"
"2321","1.7278","1.7278","1.7278"
"2322","1.8658","1.8658","1.8658"
"2323","1.8658","1.8658","1.8658"
"2324","1.6882","1.6882","1.6882"
"2325","1.6882","1.6882","1.6882"
"2326","1.9227","1.9227","1.9227"
"2327","1.9227","1.9227","1.9227"
"2328","1.7258","1.7258","1.7258"
"2329","1.7258","1.7258","1.7258"
"2330","1.6446","1.6446","1.6446"
"2331","1.6446","1.6446","1.6446"
"2332","1.7394","1.7394","1.7394"
"2333","1.7394","1.7394","1.7394"
"2334","1.787","1.787","1.787"
"2335","1.787","1.787","1.787"
"2336","1.7152","1.7152","1.7152"
"2337","1.7152","1.7152","1.7152"
"2338","1.642","1.642","1.642"
"2339","1.642","1.642","1.642"
"2340","1.7358","1.7358","1.7358"
"2341","1.7358","1.7358","1.7358"
"2342","1.8843","1.8843","1.8843"
"2343","1.8843","1.8843","1.8843"
"2344","2.0754","2.0754","2.0754"
"2345","2.0754","2.0754","2.0754"
"2346","1.6611","1.6611","1.6611"
"2347","1.6611","1.6611","1.6611"
"2348","1.9943","1.9943","1.9943"
"2349","1.9943","1.9943","1.9943"
"2350","1.7498","1.7498","1.7498"
"2351","1.7498","1.7498","1.7498"
"2352","2.0865","2.0865","2.0865"
"2353","2.0865","2.0865","2.0865"
"2356","1.7586","1.7586","1.7586"
"2357","1.7586","1.7586","1.7586"
"2358","1.4623","1.4623","1.4623"
"2359","1.4623","1.4623","1.4623"
"2360","1.5806","1.5806","1.5806"
"2361","1.5806","1.5806","1.5806"
"2362","1.9552","1.9552","1.9552"
"2363","1.9552","1.9552","1.9552"
"2364","1.5823","1.5823","1.5823"
"2365","1.5823","1.5823","1.5823"
"2366","1.5967","1.5967","1.5967"
"2367","1.5967","1.5967","1.5967"
"2368","1.611","1.611","1.611"
"2369","1.611","1.611","1.611"
"2370","1.6686","1.6686","1.6686"
"2371","1.6686","1.6686","1.6686"
"2372","1.5785","1.5785","1.5785"
"2373","1.5785","1.5785","1.5785"
"2374","1.6336","1.6336","1.6336"
"2375","1.6336","1.6336","1.6336"
"2376","1.7048","1.7048","1.7048"
"2377","1.7048","1.7048","1.7048"
"2378","1.6908","1.6908","1.6908"
"2379","1.6908","1.6908","1.6908"
"2380","1.5634","1.5634","1.5634"
"2381","1.5634","1.5634","1.5634"
"2382","1.756","1.756","1.756"
"2383","1.756","1.756","1.756"
"2384","2.0834","2.0834","2.0834"
"2385","2.0834","2.0834","2.0834"
"2386","1.5935","1.5935","1.5935"
"2387","1.5935","1.5935","1.5935"
"2388","1.7135","1.7135","1.7135"
"2389","1.7135","1.7135","1.7135"
"2390","1.4775","1.4775","1.4775"
"2391","1.4775","1.4775","1.4775"
"2392","1.6895","1.6895","1.6895"
"2393","1.6895","1.6895","1.6895"
"2394","1.6243","1.6243","1.6243"
"2395","1.6243","1.6243","1.6243"
"2396","1.7852","1.7852","1.7852"
"2397","1.7852","1.7852","1.7852"
"2398","1.5856","1.5856","1.5856"
"2399","1.5856","1.5856","1.5856"
"2400","1.6517","1.6517","1.6517"
"2401","1.6517","1.6517","1.6517"
"2402","1.8983","1.8983","1.8983"
"2403","1.8983","1.8983","1.8983"
"2404","1.705","1.705","1.705"
"2405","1.705","1.705","1.705"
"2406","1.5841","1.5841","1.5841"
"2407","1.5841","1.5841","1.5841"
"2408","1.4138","1.4138","1.4138"
"2409","1.4138","1.4138","1.4138"
"2410","1.7556","1.7556","1.7556"
"2411","1.7556","1.7556","1.7556"
"2412","1.7748","1.7748","1.7748"
"2413","1.7748","1.7748","1.7748"
"2414","1.684","1.684","1.684"
"2415","1.684","1.684","1.684"
"2416","1.7541","1.7541","1.7541"
"2417","1.7541","1.7541","1.7541"
"2418","1.7392","1.7392","1.7392"
"2419","1.7392","1.7392","1.7392"
"2420","1.8521","1.8521","1.8521"
"2421","1.8521","1.8521","1.8521"
"2422","1.5843","1.5843","1.5843"
"2423","1.5843","1.5843","1.5843"
"2424","1.4673","1.4673","1.4673"
"2425","1.4673","1.4673","1.4673"
"2426","1.5691","1.5691","1.5691"
"2427","1.5691","1.5691","1.5691"
"2428","1.8936","1.8936","1.8936"
"2429","1.8936","1.8936","1.8936"
"2430","1.6907","1.6907","1.6907"
"2431","1.6907","1.6907","1.6907"
"2432","1.5003","1.5003","1.5003"
"2433","1.5003","1.5003","1.5003"
"2434","1.6066","1.6066","1.6066"
"2435","1.6066","1.6066","1.6066"
"2436","1.6791","1.6791","1.6791"
"2437","1.6791","1.6791","1.6791"
"2438","1.5383","1.5383","1.5383"
"2439","1.5383","1.5383","1.5383"
"2440","1.418","1.418","1.418"
"2441","1.418","1.418","1.418"
"2442","1.6336","1.6336","1.6336"
"2443","1.6336","1.6336","1.6336"
"2444","1.5663","1.5663","1.5663"
"2445","1.5663","1.5663","1.5663"
"2446","1.5798","1.5798","1.5798"
"2447","1.5798","1.5798","1.5798"
"2448","1.7597","1.7597","1.7597"
"2449","1.7597","1.7597","1.7597"
"2450","1.5294","1.5294","1.5294"
"2451","1.5294","1.5294","1.5294"
"2452","1.5867","1.5867","1.5867"
"2453","1.5867","1.5867","1.5867"
"2454","1.572","1.572","1.572"
"2455","1.572","1.572","1.572"
"2456","1.6853","1.6853","1.6853"
"2457","1.6853","1.6853","1.6853"
"2458","1.8409","1.8409","1.8409"
"2459","1.8409","1.8409","1.8409"
"2460","1.6194","1.6194","1.6194"
"2461","1.6194","1.6194","1.6194"
"2462","1.7319","1.7319","1.7319"
"2463","1.7319","1.7319","1.7319"
"2464","1.8288","1.8288","1.8288"
"2465","1.8288","1.8288","1.8288"
"2466","1.7741","1.7741","1.7741"
"2467","1.7741","1.7741","1.7741"
"2468","1.7376","1.7376","1.7376"
"2469","1.7376","1.7376","1.7376"
"2470","1.787","1.787","1.787"
"2471","1.787","1.787","1.787"
"2472","1.5645","1.5645","1.5645"
"2473","1.5645","1.5645","1.5645"
"2474","1.6669","1.6669","1.6669"
"2475","1.6669","1.6669","1.6669"
"2476","1.7444","1.7444","1.7444"
"2477","1.7444","1.7444","1.7444"
"2478","1.5965","1.5965","1.5965"
"2479","1.5965","1.5965","1.5965"
"2480","1.734","1.734","1.734"
"2481","1.734","1.734","1.734"
"2482","1.651","1.651","1.651"
"2483","1.651","1.651","1.651"
"2484","1.9113","1.9113","1.9113"
"2485","1.9113","1.9113","1.9113"
"2486","1.7192","1.7192","1.7192"
"2487","1.7192","1.7192","1.7192"
"2488","1.5431","1.5431","1.5431"
"2489","1.5431","1.5431","1.5431"
"2490","1.5377","1.5377","1.5377"
"2491","1.5377","1.5377","1.5377"
"2492","1.4482","1.4482","1.4482"
"2493","1.4482","1.4482","1.4482"
"2494","1.523","1.523","1.523"
"2495","1.523","1.523","1.523"
"2496","1.6192","1.6192","1.6192"
"2497","1.6192","1.6192","1.6192"
"2498","1.7606","1.7606","1.7606"
"2499","1.7606","1.7606","1.7606"
"2500","1.2817","1.2817","1.2817"
"2501","1.2817","1.2817","1.2817"
"2502","1.373","1.373","1.373"
"2503","1.373","1.373","1.373"
"2504","1.7702","1.7702","1.7702"
"2505","1.7702","1.7702","1.7702"
"2506","1.8646","1.8646","1.8646"
"2507","1.8646","1.8646","1.8646"
"2508","1.2968","1.2968","1.2968"
"2509","1.2968","1.2968","1.2968"
"2510","1.555","1.555","1.555"
"2511","1.555","1.555","1.555"
"2512","1.7132","1.7132","1.7132"
"2513","1.7132","1.7132","1.7132"
"2514","1.6582","1.6582","1.6582"
"2515","1.6582","1.6582","1.6582"
"2516","1.5063","1.5063","1.5063"
"2517","1.5063","1.5063","1.5063"
"2518","1.4641","1.4641","1.4641"
"2519","1.4641","1.4641","1.4641"
"2520","1.9726","1.9726","1.9726"
"2521","1.9726","1.9726","1.9726"
"2522","1.7325","1.7325","1.7325"
"2523","1.7325","1.7325","1.7325"
"2524","1.6121","1.6121","1.6121"
"2525","1.6121","1.6121","1.6121"
"2526","1.8592","1.8592","1.8592"
"2527","1.8592","1.8592","1.8592"
"2528","1.7813","1.7813","1.7813"
"2529","1.7813","1.7813","1.7813"
"2530","1.7543","1.7543","1.7543"
"2531","1.7543","1.7543","1.7543"
"2532","1.6186","1.6186","1.6186"
"2533","1.6186","1.6186","1.6186"
"2534","1.6636","1.6636","1.6636"
"2535","1.6636","1.6636","1.6636"
"2536","1.7774","1.7774","1.7774"
"2537","1.7774","1.7774","1.7774"
"2538","1.6567","1.6567","1.6567"
"2539","1.6567","1.6567","1.6567"
"2540","1.5718","1.5718","1.5718"
"2541","1.5718","1.5718","1.5718"
"2542","1.9068","1.9068","1.9068"
"2543","1.9068","1.9068","1.9068"
"2544","1.5671","1.5671","1.5671"
"2545","1.5671","1.5671","1.5671"
"2546","1.6152","1.6152","1.6152"
"2547","1.6152","1.6152","1.6152"
"2548","1.6733","1.6733","1.6733"
"2549","1.6733","1.6733","1.6733"
"2550","1.6597","1.6597","1.6597"
"2551","1.6597","1.6597","1.6597"
"2552","1.7633","1.7633","1.7633"
"2553","1.7633","1.7633","1.7633"
"2554","1.7115","1.7115","1.7115"
"2555","1.7115","1.7115","1.7115"
"2556","1.8341","1.8341","1.8341"
"2557","1.8341","1.8341","1.8341"
"2558","1.7075","1.7075","1.7075"
"2559","1.7075","1.7075","1.7075"
"2560","1.8599","1.8599","1.8599"
"2561","1.8599","1.8599","1.8599"
"2562","1.5919","1.5919","1.5919"
"2563","1.5919","1.5919","1.5919"
"2564","1.6414","1.6414","1.6414"
"2565","1.6414","1.6414","1.6414"
"2566","1.6952","1.6952","1.6952"
"2567","1.6952","1.6952","1.6952"
"2568","1.8862","1.8862","1.8862"
"2569","1.8862","1.8862","1.8862"
"2570","1.7322","1.7322","1.7322"
"2571","1.7322","1.7322","1.7322"
"2572","1.6549","1.6549","1.6549"
"2573","1.6549","1.6549","1.6549"
"2574","1.6234","1.6234","1.6234"
"2575","1.6234","1.6234","1.6234"
"2576","1.9974","1.9974","1.9974"
"2577","1.9974","1.9974","1.9974"
"2578","1.9267","1.9267","1.9267"
"2579","1.9267","1.9267","1.9267"
"2580","1.7811","1.7811","1.7811"
"2581","1.7811","1.7811","1.7811"
"2582","1.5151","1.5151","1.5151"
"2583","1.5151","1.5151","1.5151"
"2584","1.5771","1.5771","1.5771"
"2585","1.5771","1.5771","1.5771"
"2586","1.6724","1.6724","1.6724"
"2587","1.6724","1.6724","1.6724"
"2588","1.7916","1.7916","1.7916"
"2589","1.7916","1.7916","1.7916"
"2590","1.7103","1.7103","1.7103"
"2591","1.7103","1.7103","1.7103"
"2592","2.0354","2.0354","2.0354"
"2593","2.0354","2.0354","2.0354"
"2594","1.7731","1.7731","1.7731"
"2595","1.7731","1.7731","1.7731"
"2596","1.7739","1.7739","1.7739"
"2597","1.7739","1.7739","1.7739"
"2598","1.5851","1.5851","1.5851"
"2599","1.5851","1.5851","1.5851"
"2600","1.5891","1.5891","1.5891"
"2601","1.5891","1.5891","1.5891"
"2602","1.5818","1.5818","1.5818"
"2603","1.5818","1.5818","1.5818"
"2604","1.609","1.609","1.609"
"2605","1.609","1.609","1.609"
"2606","1.5419","1.5419","1.5419"
"2607","1.5419","1.5419","1.5419"
"2608","1.6493","1.6493","1.6493"
"2609","1.6493","1.6493","1.6493"
"2610","1.7375","1.7375","1.7375"
"2611","1.7375","1.7375","1.7375"
"2612","1.4623","1.4623","1.4623"
"2613","1.4623","1.4623","1.4623"
"2614","1.619","1.619","1.619"
"2615","1.619","1.619","1.619"
"2616","1.8991","1.8991","1.8991"
"2617","1.8991","1.8991","1.8991"
"2618","1.8574","1.8574","1.8574"
"2619","1.8574","1.8574","1.8574"
"2620","1.7079","1.7079","1.7079"
"2621","1.7079","1.7079","1.7079"
"2622","1.6921","1.6921","1.6921"
"2623","1.6921","1.6921","1.6921"
"2624","1.5262","1.5262","1.5262"
"2625","1.5262","1.5262","1.5262"
"2626","1.622","1.622","1.622"
"2627","1.622","1.622","1.622"
"2628","1.91","1.91","1.91"
"2629","1.91","1.91","1.91"
"2630","1.6789","1.6789","1.6789"
"2631","1.6789","1.6789","1.6789"
"2632","1.5655","1.5655","1.5655"
"2633","1.5655","1.5655","1.5655"
"2634","1.7357","1.7357","1.7357"
"2635","1.7357","1.7357","1.7357"
"2636","2.0053","2.0053","2.0053"
"2637","2.0053","2.0053","2.0053"
"2638","1.744","1.744","1.744"
"2639","1.744","1.744","1.744"
"2640","1.6298","1.6298","1.6298"
"2641","1.6298","1.6298","1.6298"
"2642","1.7064","1.7064","1.7064"
"2643","1.7064","1.7064","1.7064"
"2644","1.8471","1.8471","1.8471"
"2645","1.8471","1.8471","1.8471"
"2646","1.9646","1.9646","1.9646"
"2647","1.9646","1.9646","1.9646"
"2648","1.623","1.623","1.623"
"2649","1.623","1.623","1.623"
"2650","1.8495","1.8495","1.8495"
"2651","1.8495","1.8495","1.8495"
"2652","1.6387","1.6387","1.6387"
"2653","1.6387","1.6387","1.6387"
"2654","1.6553","1.6553","1.6553"
"2655","1.6553","1.6553","1.6553"
"2656","1.6546","1.6546","1.6546"
"2657","1.6546","1.6546","1.6546"
"2658","1.7787","1.7787","1.7787"
"2659","1.7787","1.7787","1.7787"
"2660","1.5055","1.5055","1.5055"
"2661","1.5055","1.5055","1.5055"
"2662","1.6339","1.6339","1.6339"
"2663","1.6339","1.6339","1.6339"
"2664","1.532","1.532","1.532"
"2665","1.532","1.532","1.532"
"2666","1.8359","1.8359","1.8359"
"2667","1.8359","1.8359","1.8359"
"2668","1.6698","1.6698","1.6698"
"2669","1.6698","1.6698","1.6698"
"2670","1.7909","1.7909","1.7909"
"2671","1.7909","1.7909","1.7909"
"2672","1.8153","1.8153","1.8153"
"2673","1.8153","1.8153","1.8153"
"2674","1.7478","1.7478","1.7478"
"2675","1.7478","1.7478","1.7478"
"2676","1.4218","1.4218","1.4218"
"2677","1.4218","1.4218","1.4218"
"2678","1.4907","1.4907","1.4907"
"2679","1.4907","1.4907","1.4907"
"2680","1.7178","1.7178","1.7178"
"2681","1.7178","1.7178","1.7178"
"2682","1.6641","1.6641","1.6641"
"2683","1.6641","1.6641","1.6641"
"2684","1.8699","1.8699","1.8699"
"2685","1.8699","1.8699","1.8699"
"2686","1.8584","1.8584","1.8584"
"2687","1.8584","1.8584","1.8584"
"2688","1.6414","1.6414","1.6414"
"2689","1.6414","1.6414","1.6414"
"2690","1.51","1.51","1.51"
"2691","1.51","1.51","1.51"
"2692","1.6356","1.6356","1.6356"
"2693","1.6356","1.6356","1.6356"
"2694","1.6859","1.6859","1.6859"
"2695","1.6859","1.6859","1.6859"
"2696","1.9131","1.9131","1.9131"
"2697","1.9131","1.9131","1.9131"
"2698","1.6684","1.6684","1.6684"
"2699","1.6684","1.6684","1.6684"
"2700","1.6822","1.6822","1.6822"
"2701","1.6822","1.6822","1.6822"
"2702","1.6706","1.6706","1.6706"
"2703","1.6706","1.6706","1.6706"
"2704","1.7532","1.7532","1.7532"
"2705","1.7532","1.7532","1.7532"
"2706","1.506","1.506","1.506"
"2707","1.506","1.506","1.506"
"2708","1.6599","1.6599","1.6599"
"2709","1.6599","1.6599","1.6599"
"2710","1.7181","1.7181","1.7181"
"2711","1.7181","1.7181","1.7181"
"2712","1.7683","1.7683","1.7683"
"2713","1.7683","1.7683","1.7683"
"2714","1.8245","1.8245","1.8245"
"2715","1.8245","1.8245","1.8245"
"2716","1.6393","1.6393","1.6393"
"2717","1.6393","1.6393","1.6393"
"2718","1.6331","1.6331","1.6331"
"2719","1.6331","1.6331","1.6331"
"2720","1.5654","1.5654","1.5654"
"2721","1.5654","1.5654","1.5654"
"2722","1.4228","1.4228","1.4228"
"2723","1.4228","1.4228","1.4228"
"2724","1.5028","1.5028","1.5028"
"2725","1.5028","1.5028","1.5028"
"2726","1.8777","1.8777","1.8777"
"2727","1.8777","1.8777","1.8777"
"2728","1.5644","1.5644","1.5644"
"2729","1.5644","1.5644","1.5644"
"2730","1.5171","1.5171","1.5171"
"2731","1.5171","1.5171","1.5171"
"2732","1.7289","1.7289","1.7289"
"2733","1.7289","1.7289","1.7289"
"2734","1.6104","1.6104","1.6104"
"2735","1.6104","1.6104","1.6104"
"2736","1.6129","1.6129","1.6129"
"2737","1.6129","1.6129","1.6129"
"2738","1.6631","1.6631","1.6631"
"2739","1.6631","1.6631","1.6631"
"2740","1.5476","1.5476","1.5476"
"2741","1.5476","1.5476","1.5476"
"2742","1.6154","1.6154","1.6154"
"2743","1.6154","1.6154","1.6154"
"2744","1.5015","1.5015","1.5015"
"2745","1.5015","1.5015","1.5015"
"2746","1.6291","1.6291","1.6291"
"2747","1.6291","1.6291","1.6291"
"2748","1.7462","1.7462","1.7462"
"2749","1.7462","1.7462","1.7462"
"2750","1.7448","1.7448","1.7448"
"2751","1.7448","1.7448","1.7448"
"2752","1.8691","1.8691","1.8691"
"2753","1.8691","1.8691","1.8691"
"2754","1.602","1.602","1.602"
"2755","1.602","1.602","1.602"
"2756","1.7456","1.7456","1.7456"
"2757","1.7456","1.7456","1.7456"
"2758","1.8714","1.8714","1.8714"
"2759","1.8714","1.8714","1.8714"
"2760","1.5905","1.5905","1.5905"
"2761","1.5905","1.5905","1.5905"
"2762","1.4345","1.4345","1.4345"
"2763","1.4345","1.4345","1.4345"
"2764","1.6158","1.6158","1.6158"
"2765","1.6158","1.6158","1.6158"
"2766","1.6581","1.6581","1.6581"
"2767","1.6581","1.6581","1.6581"
"2768","1.3289","1.3289","1.3289"
"2769","1.3289","1.3289","1.3289"
"2770","1.7852","1.7852","1.7852"
"2771","1.7852","1.7852","1.7852"
"2772","1.5555","1.5555","1.5555"
"2773","1.5555","1.5555","1.5555"
"2774","1.6921","1.6921","1.6921"
"2775","1.6921","1.6921","1.6921"
"2776","1.8436","1.8436","1.8436"
"2777","1.8436","1.8436","1.8436"
"2778","1.7034","1.7034","1.7034"
"2779","1.7034","1.7034","1.7034"
"2780","1.466","1.466","1.466"
"2781","1.466","1.466","1.466"
"2782","1.7857","1.7857","1.7857"
"2783","1.7857","1.7857","1.7857"
"2784","1.5009","1.5009","1.5009"
"2785","1.5009","1.5009","1.5009"
"2786","1.7281","1.7281","1.7281"
"2787","1.7281","1.7281","1.7281"
"2788","1.8206","1.8206","1.8206"
"2789","1.8206","1.8206","1.8206"
"2790","1.6254","1.6254","1.6254"
"2791","1.6254","1.6254","1.6254"
"2792","1.8478","1.8478","1.8478"
"2793","1.8478","1.8478","1.8478"
"2794","1.5761","1.5761","1.5761"
"2795","1.5761","1.5761","1.5761"
"2796","1.6226","1.6226","1.6226"
"2797","1.6226","1.6226","1.6226"
"2798","1.5109","1.5109","1.5109"
"2799","1.5109","1.5109","1.5109"
"2800","1.6255","1.6255","1.6255"
"2801","1.6255","1.6255","1.6255"
"2802","1.6738","1.6738","1.6738"
"2803","1.6738","1.6738","1.6738"
"2804","1.6046","1.6046","1.6046"
"2805","1.6046","1.6046","1.6046"
"2806","1.6882","1.6882","1.6882"
"2807","1.6882","1.6882","1.6882"
"2808","1.4809","1.4809","1.4809"
"2809","1.4809","1.4809","1.4809"
"2810","2.0482","2.0482","2.0482"
"2811","2.0482","2.0482","2.0482"
"2812","1.653","1.653","1.653"
"2813","1.653","1.653","1.653"
"2814","1.4167","1.4167","1.4167"
"2815","1.4167","1.4167","1.4167"
"2816","1.692","1.692","1.692"
"2817","1.692","1.692","1.692"
"2818","1.5047","1.5047","1.5047"
"2819","1.5047","1.5047","1.5047"
"2820","2.0349","2.0349","2.0349"
"2821","2.0349","2.0349","2.0349"
"2822","1.709","1.709","1.709"
"2823","1.709","1.709","1.709"
"2824","1.5118","1.5118","1.5118"
"2825","1.5118","1.5118","1.5118"
"2826","1.5664","1.5664","1.5664"
"2827","1.5664","1.5664","1.5664"
"2828","1.8547","1.8547","1.8547"
"2829","1.8547","1.8547","1.8547"
"2830","1.4546","1.4546","1.4546"
"2831","1.4546","1.4546","1.4546"
"2832","1.5893","1.5893","1.5893"
"2833","1.5893","1.5893","1.5893"
"2834","1.6374","1.6374","1.6374"
"2835","1.6374","1.6374","1.6374"
"2836","1.5713","1.5713","1.5713"
"2837","1.5713","1.5713","1.5713"
"2838","1.4931","1.4931","1.4931"
"2839","1.4931","1.4931","1.4931"
"2840","1.6073","1.6073","1.6073"
"2841","1.6073","1.6073","1.6073"
"2842","1.5376","1.5376","1.5376"
"2843","1.5376","1.5376","1.5376"
"2844","1.8562","1.8562","1.8562"
"2845","1.8562","1.8562","1.8562"
"2846","1.5105","1.5105","1.5105"
"2847","1.5105","1.5105","1.5105"
"2848","1.6815","1.6815","1.6815"
"2849","1.6815","1.6815","1.6815"
"2850","1.6137","1.6137","1.6137"
"2851","1.6137","1.6137","1.6137"
"2852","1.6539","1.6539","1.6539"
"2853","1.6539","1.6539","1.6539"
"2854","1.4437","1.4437","1.4437"
"2855","1.4437","1.4437","1.4437"
"2856","1.5823","1.5823","1.5823"
"2857","1.5823","1.5823","1.5823"
"2858","1.6372","1.6372","1.6372"
"2859","1.6372","1.6372","1.6372"
"2860","1.8122","1.8122","1.8122"
"2861","1.8122","1.8122","1.8122"
"2862","1.6766","1.6766","1.6766"
"2863","1.6766","1.6766","1.6766"
"2864","1.6996","1.6996","1.6996"
"2865","1.6996","1.6996","1.6996"
"2866","1.5687","1.5687","1.5687"
"2867","1.5687","1.5687","1.5687"
"2868","1.7569","1.7569","1.7569"
"2869","1.7569","1.7569","1.7569"
"2870","1.5699","1.5699","1.5699"
"2871","1.5699","1.5699","1.5699"
"2872","1.5549","1.5549","1.5549"
"2873","1.5549","1.5549","1.5549"
"2874","1.5743","1.5743","1.5743"
"2875","1.5743","1.5743","1.5743"
