"Step","clear-eon-65 - train/loss","clear-eon-65 - train/loss__MIN","clear-eon-65 - train/loss__MAX"
"2170","2.2821","2.2821","2.2821"
"2171","2.2821","2.2821","2.2821"
"2172","2.5236","2.5236","2.5236"
"2173","2.5236","2.5236","2.5236"
"2174","1.866","1.866","1.866"
"2175","1.866","1.866","1.866"
"2176","2.3923","2.3923","2.3923"
"2177","2.3923","2.3923","2.3923"
"2178","2.1115","2.1115","2.1115"
"2179","2.1115","2.1115","2.1115"
"2180","2.0863","2.0863","2.0863"
"2181","2.0863","2.0863","2.0863"
"2182","2.0701","2.0701","2.0701"
"2183","2.0701","2.0701","2.0701"
"2184","2.2784","2.2784","2.2784"
"2185","2.2784","2.2784","2.2784"
"2186","2.3189","2.3189","2.3189"
"2187","2.3189","2.3189","2.3189"
"2188","2.3717","2.3717","2.3717"
"2189","2.3717","2.3717","2.3717"
"2190","2.3283","2.3283","2.3283"
"2191","2.3283","2.3283","2.3283"
"2192","1.9838","1.9838","1.9838"
"2193","1.9838","1.9838","1.9838"
"2194","1.9285","1.9285","1.9285"
"2195","1.9285","1.9285","1.9285"
"2196","2.1893","2.1893","2.1893"
"2197","2.1893","2.1893","2.1893"
"2198","2.2794","2.2794","2.2794"
"2199","2.2794","2.2794","2.2794"
"2200","1.9498","1.9498","1.9498"
"2201","1.9498","1.9498","1.9498"
"2202","1.9553","1.9553","1.9553"
"2203","1.9553","1.9553","1.9553"
"2204","1.9731","1.9731","1.9731"
"2205","1.9731","1.9731","1.9731"
"2206","2.0778","2.0778","2.0778"
"2207","2.0778","2.0778","2.0778"
"2208","1.866","1.866","1.866"
"2209","1.866","1.866","1.866"
"2210","2.0796","2.0796","2.0796"
"2211","2.0796","2.0796","2.0796"
"2212","2.0693","2.0693","2.0693"
"2213","2.0693","2.0693","2.0693"
"2214","2.3634","2.3634","2.3634"
"2215","2.3634","2.3634","2.3634"
"2216","2.1112","2.1112","2.1112"
"2217","2.1112","2.1112","2.1112"
"2218","2.0695","2.0695","2.0695"
"2219","2.0695","2.0695","2.0695"
"2220","2.2406","2.2406","2.2406"
"2221","2.2406","2.2406","2.2406"
"2222","2.1351","2.1351","2.1351"
"2223","2.1351","2.1351","2.1351"
"2224","2.4953","2.4953","2.4953"
"2225","2.4953","2.4953","2.4953"
"2226","2.1716","2.1716","2.1716"
"2227","2.1716","2.1716","2.1716"
"2228","2.2733","2.2733","2.2733"
"2229","2.2733","2.2733","2.2733"
"2230","2.0415","2.0415","2.0415"
"2231","2.0415","2.0415","2.0415"
"2232","2.0478","2.0478","2.0478"
"2233","2.0478","2.0478","2.0478"
"2234","2.0833","2.0833","2.0833"
"2235","2.0833","2.0833","2.0833"
"2236","1.9258","1.9258","1.9258"
"2237","1.9258","1.9258","1.9258"
"2238","2.2611","2.2611","2.2611"
"2239","2.2611","2.2611","2.2611"
"2240","2.1425","2.1425","2.1425"
"2241","2.1425","2.1425","2.1425"
"2242","2.5933","2.5933","2.5933"
"2243","2.5933","2.5933","2.5933"
"2244","2.2732","2.2732","2.2732"
"2245","2.2732","2.2732","2.2732"
"2246","2.3769","2.3769","2.3769"
"2247","2.3769","2.3769","2.3769"
"2248","2.0867","2.0867","2.0867"
"2249","2.0867","2.0867","2.0867"
"2250","2.3969","2.3969","2.3969"
"2251","2.3969","2.3969","2.3969"
"2252","1.808","1.808","1.808"
"2253","1.808","1.808","1.808"
"2254","2.1008","2.1008","2.1008"
"2255","2.1008","2.1008","2.1008"
"2256","2.2569","2.2569","2.2569"
"2257","2.2569","2.2569","2.2569"
"2258","2.2693","2.2693","2.2693"
"2259","2.2693","2.2693","2.2693"
"2260","2.2575","2.2575","2.2575"
"2261","2.2575","2.2575","2.2575"
"2262","2.1038","2.1038","2.1038"
"2263","2.1038","2.1038","2.1038"
"2264","1.9616","1.9616","1.9616"
"2265","1.9616","1.9616","1.9616"
"2266","1.9649","1.9649","1.9649"
"2267","1.9649","1.9649","1.9649"
"2268","1.99","1.99","1.99"
"2269","1.99","1.99","1.99"
"2270","1.8471","1.8471","1.8471"
"2271","1.8471","1.8471","1.8471"
"2272","2.1662","2.1662","2.1662"
"2273","2.1662","2.1662","2.1662"
"2274","2.1286","2.1286","2.1286"
"2275","2.1286","2.1286","2.1286"
"2276","2.0638","2.0638","2.0638"
"2277","2.0638","2.0638","2.0638"
"2278","1.9892","1.9892","1.9892"
"2279","1.9892","1.9892","1.9892"
"2280","2.0576","2.0576","2.0576"
"2281","2.0576","2.0576","2.0576"
"2282","2.294","2.294","2.294"
"2283","2.294","2.294","2.294"
"2284","2.1734","2.1734","2.1734"
"2285","2.1734","2.1734","2.1734"
"2286","2.4935","2.4935","2.4935"
"2287","2.4935","2.4935","2.4935"
"2288","2.121","2.121","2.121"
"2289","2.121","2.121","2.121"
"2290","1.9218","1.9218","1.9218"
"2291","1.9218","1.9218","1.9218"
"2292","2.4532","2.4532","2.4532"
"2293","2.4532","2.4532","2.4532"
"2294","2.4745","2.4745","2.4745"
"2295","2.4745","2.4745","2.4745"
"2296","1.9804","1.9804","1.9804"
"2297","1.9804","1.9804","1.9804"
"2298","1.9025","1.9025","1.9025"
"2299","1.9025","1.9025","1.9025"
"2300","2.1419","2.1419","2.1419"
"2301","2.1419","2.1419","2.1419"
"2302","2.1173","2.1173","2.1173"
"2303","2.1173","2.1173","2.1173"
"2304","2.1714","2.1714","2.1714"
"2305","2.1714","2.1714","2.1714"
"2306","1.8287","1.8287","1.8287"
"2307","1.8287","1.8287","1.8287"
"2308","2.1875","2.1875","2.1875"
"2309","2.1875","2.1875","2.1875"
"2310","2.236","2.236","2.236"
"2311","2.236","2.236","2.236"
"2312","2.1009","2.1009","2.1009"
"2313","2.1009","2.1009","2.1009"
"2314","2.1506","2.1506","2.1506"
"2315","2.1506","2.1506","2.1506"
"2316","2.0538","2.0538","2.0538"
"2317","2.0538","2.0538","2.0538"
"2318","1.9525","1.9525","1.9525"
"2319","1.9525","1.9525","1.9525"
"2320","2.0162","2.0162","2.0162"
"2321","2.0162","2.0162","2.0162"
"2322","2.1046","2.1046","2.1046"
"2323","2.1046","2.1046","2.1046"
"2324","1.9821","1.9821","1.9821"
"2325","1.9821","1.9821","1.9821"
"2326","2.1196","2.1196","2.1196"
"2327","2.1196","2.1196","2.1196"
"2328","2.0125","2.0125","2.0125"
"2329","2.0125","2.0125","2.0125"
"2330","2.0583","2.0583","2.0583"
"2331","2.0583","2.0583","2.0583"
"2332","2.0701","2.0701","2.0701"
"2333","2.0701","2.0701","2.0701"
"2334","1.9269","1.9269","1.9269"
"2335","1.9269","1.9269","1.9269"
"2336","1.9553","1.9553","1.9553"
"2337","1.9553","1.9553","1.9553"
"2338","2.0026","2.0026","2.0026"
"2339","2.0026","2.0026","2.0026"
"2340","1.9062","1.9062","1.9062"
"2341","1.9062","1.9062","1.9062"
"2342","2.2005","2.2005","2.2005"
"2343","2.2005","2.2005","2.2005"
"2344","2.2532","2.2532","2.2532"
"2345","2.2532","2.2532","2.2532"
"2346","1.896","1.896","1.896"
"2347","1.896","1.896","1.896"
"2348","2.2971","2.2971","2.2971"
"2349","2.2971","2.2971","2.2971"
"2350","1.9953","1.9953","1.9953"
"2351","1.9953","1.9953","1.9953"
"2352","2.8203","2.8203","2.8203"
"2353","2.8203","2.8203","2.8203"
"2356","2.2317","2.2317","2.2317"
"2357","2.2317","2.2317","2.2317"
"2358","1.8066","1.8066","1.8066"
"2359","1.8066","1.8066","1.8066"
"2360","1.8923","1.8923","1.8923"
"2361","1.8923","1.8923","1.8923"
"2362","2.3483","2.3483","2.3483"
"2363","2.3483","2.3483","2.3483"
"2364","1.8836","1.8836","1.8836"
"2365","1.8836","1.8836","1.8836"
"2366","2.1392","2.1392","2.1392"
"2367","2.1392","2.1392","2.1392"
"2368","1.8718","1.8718","1.8718"
"2369","1.8718","1.8718","1.8718"
"2370","2.0034","2.0034","2.0034"
"2371","2.0034","2.0034","2.0034"
"2372","1.8371","1.8371","1.8371"
"2373","1.8371","1.8371","1.8371"
"2374","1.8297","1.8297","1.8297"
"2375","1.8297","1.8297","1.8297"
"2376","2.0526","2.0526","2.0526"
"2377","2.0526","2.0526","2.0526"
"2378","2.0555","2.0555","2.0555"
"2379","2.0555","2.0555","2.0555"
"2380","1.9383","1.9383","1.9383"
"2381","1.9383","1.9383","1.9383"
"2382","2.0556","2.0556","2.0556"
"2383","2.0556","2.0556","2.0556"
"2384","2.459","2.459","2.459"
"2385","2.459","2.459","2.459"
"2386","1.8467","1.8467","1.8467"
"2387","1.8467","1.8467","1.8467"
"2388","2.0855","2.0855","2.0855"
"2389","2.0855","2.0855","2.0855"
"2390","1.702","1.702","1.702"
"2391","1.702","1.702","1.702"
"2392","2.0628","2.0628","2.0628"
"2393","2.0628","2.0628","2.0628"
"2394","2.0598","2.0598","2.0598"
"2395","2.0598","2.0598","2.0598"
"2396","2.1548","2.1548","2.1548"
"2397","2.1548","2.1548","2.1548"
"2398","1.9549","1.9549","1.9549"
"2399","1.9549","1.9549","1.9549"
"2400","1.9738","1.9738","1.9738"
"2401","1.9738","1.9738","1.9738"
"2402","2.1018","2.1018","2.1018"
"2403","2.1018","2.1018","2.1018"
"2404","2.0263","2.0263","2.0263"
"2405","2.0263","2.0263","2.0263"
"2406","2.0504","2.0504","2.0504"
"2407","2.0504","2.0504","2.0504"
"2408","1.8546","1.8546","1.8546"
"2409","1.8546","1.8546","1.8546"
"2410","2.0595","2.0595","2.0595"
"2411","2.0595","2.0595","2.0595"
"2412","2.0246","2.0246","2.0246"
"2413","2.0246","2.0246","2.0246"
"2414","2.1034","2.1034","2.1034"
"2415","2.1034","2.1034","2.1034"
"2416","2.0909","2.0909","2.0909"
"2417","2.0909","2.0909","2.0909"
"2418","2.0616","2.0616","2.0616"
"2419","2.0616","2.0616","2.0616"
"2420","2.188","2.188","2.188"
"2421","2.188","2.188","2.188"
"2422","1.9122","1.9122","1.9122"
"2423","1.9122","1.9122","1.9122"
"2424","1.8025","1.8025","1.8025"
"2425","1.8025","1.8025","1.8025"
"2426","1.7896","1.7896","1.7896"
"2427","1.7896","1.7896","1.7896"
"2428","2.0237","2.0237","2.0237"
"2429","2.0237","2.0237","2.0237"
"2430","1.9787","1.9787","1.9787"
"2431","1.9787","1.9787","1.9787"
"2432","1.9233","1.9233","1.9233"
"2433","1.9233","1.9233","1.9233"
"2434","1.9732","1.9732","1.9732"
"2435","1.9732","1.9732","1.9732"
"2436","2.0346","2.0346","2.0346"
"2437","2.0346","2.0346","2.0346"
"2438","1.8315","1.8315","1.8315"
"2439","1.8315","1.8315","1.8315"
"2440","1.6983","1.6983","1.6983"
"2441","1.6983","1.6983","1.6983"
"2442","1.8847","1.8847","1.8847"
"2443","1.8847","1.8847","1.8847"
"2444","1.9036","1.9036","1.9036"
"2445","1.9036","1.9036","1.9036"
"2446","1.8714","1.8714","1.8714"
"2447","1.8714","1.8714","1.8714"
"2448","2.1427","2.1427","2.1427"
"2449","2.1427","2.1427","2.1427"
"2450","1.779","1.779","1.779"
"2451","1.779","1.779","1.779"
"2452","1.9751","1.9751","1.9751"
"2453","1.9751","1.9751","1.9751"
"2454","1.9114","1.9114","1.9114"
"2455","1.9114","1.9114","1.9114"
"2456","2.1665","2.1665","2.1665"
"2457","2.1665","2.1665","2.1665"
"2458","2.1536","2.1536","2.1536"
"2459","2.1536","2.1536","2.1536"
"2460","1.928","1.928","1.928"
"2461","1.928","1.928","1.928"
"2462","2.0936","2.0936","2.0936"
"2463","2.0936","2.0936","2.0936"
"2464","2.1949","2.1949","2.1949"
"2465","2.1949","2.1949","2.1949"
"2466","2.1403","2.1403","2.1403"
"2467","2.1403","2.1403","2.1403"
"2468","2.0301","2.0301","2.0301"
"2469","2.0301","2.0301","2.0301"
"2470","2.0816","2.0816","2.0816"
"2471","2.0816","2.0816","2.0816"
"2472","1.8134","1.8134","1.8134"
"2473","1.8134","1.8134","1.8134"
"2474","1.9507","1.9507","1.9507"
"2475","1.9507","1.9507","1.9507"
"2476","2.1885","2.1885","2.1885"
"2477","2.1885","2.1885","2.1885"
"2478","1.8746","1.8746","1.8746"
"2479","1.8746","1.8746","1.8746"
"2480","2.1189","2.1189","2.1189"
"2481","2.1189","2.1189","2.1189"
"2482","1.9776","1.9776","1.9776"
"2483","1.9776","1.9776","1.9776"
"2484","2.2867","2.2867","2.2867"
"2485","2.2867","2.2867","2.2867"
"2486","2.0135","2.0135","2.0135"
"2487","2.0135","2.0135","2.0135"
"2488","1.8696","1.8696","1.8696"
"2489","1.8696","1.8696","1.8696"
"2490","1.8068","1.8068","1.8068"
"2491","1.8068","1.8068","1.8068"
"2492","1.8565","1.8565","1.8565"
"2493","1.8565","1.8565","1.8565"
"2494","1.7815","1.7815","1.7815"
"2495","1.7815","1.7815","1.7815"
"2496","1.8616","1.8616","1.8616"
"2497","1.8616","1.8616","1.8616"
"2498","2.1019","2.1019","2.1019"
"2499","2.1019","2.1019","2.1019"
"2500","1.6773","1.6773","1.6773"
"2501","1.6773","1.6773","1.6773"
"2502","1.731","1.731","1.731"
"2503","1.731","1.731","1.731"
"2504","2.0961","2.0961","2.0961"
"2505","2.0961","2.0961","2.0961"
"2506","2.2115","2.2115","2.2115"
"2507","2.2115","2.2115","2.2115"
"2508","1.7082","1.7082","1.7082"
"2509","1.7082","1.7082","1.7082"
"2510","1.8386","1.8386","1.8386"
"2511","1.8386","1.8386","1.8386"
"2512","2.0377","2.0377","2.0377"
"2513","2.0377","2.0377","2.0377"
"2514","2.0578","2.0578","2.0578"
"2515","2.0578","2.0578","2.0578"
"2516","1.7721","1.7721","1.7721"
"2517","1.7721","1.7721","1.7721"
"2518","1.788","1.788","1.788"
"2519","1.788","1.788","1.788"
"2520","2.2481","2.2481","2.2481"
"2521","2.2481","2.2481","2.2481"
"2522","2.0839","2.0839","2.0839"
"2523","2.0839","2.0839","2.0839"
"2524","1.877","1.877","1.877"
"2525","1.877","1.877","1.877"
"2526","2.117","2.117","2.117"
"2527","2.117","2.117","2.117"
"2528","2.2003","2.2003","2.2003"
"2529","2.2003","2.2003","2.2003"
"2530","2.021","2.021","2.021"
"2531","2.021","2.021","2.021"
"2532","1.949","1.949","1.949"
"2533","1.949","1.949","1.949"
"2534","1.9278","1.9278","1.9278"
"2535","1.9278","1.9278","1.9278"
"2536","2.2104","2.2104","2.2104"
"2537","2.2104","2.2104","2.2104"
"2538","1.9884","1.9884","1.9884"
"2539","1.9884","1.9884","1.9884"
"2540","1.8917","1.8917","1.8917"
"2541","1.8917","1.8917","1.8917"
"2542","2.195","2.195","2.195"
"2543","2.195","2.195","2.195"
"2544","2.0773","2.0773","2.0773"
"2545","2.0773","2.0773","2.0773"
"2546","1.9383","1.9383","1.9383"
"2547","1.9383","1.9383","1.9383"
"2548","2.1398","2.1398","2.1398"
"2549","2.1398","2.1398","2.1398"
"2550","2.1023","2.1023","2.1023"
"2551","2.1023","2.1023","2.1023"
"2552","2.0817","2.0817","2.0817"
"2553","2.0817","2.0817","2.0817"
"2554","2.0806","2.0806","2.0806"
"2555","2.0806","2.0806","2.0806"
"2556","2.0955","2.0955","2.0955"
"2557","2.0955","2.0955","2.0955"
"2558","2.0094","2.0094","2.0094"
"2559","2.0094","2.0094","2.0094"
"2560","2.1961","2.1961","2.1961"
"2561","2.1961","2.1961","2.1961"
"2562","1.996","1.996","1.996"
"2563","1.996","1.996","1.996"
"2564","1.9192","1.9192","1.9192"
"2565","1.9192","1.9192","1.9192"
"2566","1.9769","1.9769","1.9769"
"2567","1.9769","1.9769","1.9769"
"2568","2.2241","2.2241","2.2241"
"2569","2.2241","2.2241","2.2241"
"2570","1.9578","1.9578","1.9578"
"2571","1.9578","1.9578","1.9578"
"2572","1.9369","1.9369","1.9369"
"2573","1.9369","1.9369","1.9369"
"2574","2.0707","2.0707","2.0707"
"2575","2.0707","2.0707","2.0707"
"2576","2.2175","2.2175","2.2175"
"2577","2.2175","2.2175","2.2175"
"2578","2.3031","2.3031","2.3031"
"2579","2.3031","2.3031","2.3031"
"2580","2.2113","2.2113","2.2113"
"2581","2.2113","2.2113","2.2113"
"2582","1.8307","1.8307","1.8307"
"2583","1.8307","1.8307","1.8307"
"2584","1.9283","1.9283","1.9283"
"2585","1.9283","1.9283","1.9283"
"2586","2.0941","2.0941","2.0941"
"2587","2.0941","2.0941","2.0941"
"2588","2.132","2.132","2.132"
"2589","2.132","2.132","2.132"
"2590","2.0977","2.0977","2.0977"
"2591","2.0977","2.0977","2.0977"
"2592","2.4716","2.4716","2.4716"
"2593","2.4716","2.4716","2.4716"
"2594","2.0268","2.0268","2.0268"
"2595","2.0268","2.0268","2.0268"
"2596","2.0157","2.0157","2.0157"
"2597","2.0157","2.0157","2.0157"
"2598","1.9496","1.9496","1.9496"
"2599","1.9496","1.9496","1.9496"
"2600","2.0301","2.0301","2.0301"
"2601","2.0301","2.0301","2.0301"
"2602","1.9021","1.9021","1.9021"
"2603","1.9021","1.9021","1.9021"
"2604","1.9617","1.9617","1.9617"
"2605","1.9617","1.9617","1.9617"
"2606","1.901","1.901","1.901"
"2607","1.901","1.901","1.901"
"2608","1.8362","1.8362","1.8362"
"2609","1.8362","1.8362","1.8362"
"2610","2.0777","2.0777","2.0777"
"2611","2.0777","2.0777","2.0777"
"2612","1.8851","1.8851","1.8851"
"2613","1.8851","1.8851","1.8851"
"2614","2.0306","2.0306","2.0306"
"2615","2.0306","2.0306","2.0306"
"2616","2.2622","2.2622","2.2622"
"2617","2.2622","2.2622","2.2622"
"2618","2.1817","2.1817","2.1817"
"2619","2.1817","2.1817","2.1817"
"2620","2.2179","2.2179","2.2179"
"2621","2.2179","2.2179","2.2179"
"2622","1.8282","1.8282","1.8282"
"2623","1.8282","1.8282","1.8282"
"2624","1.9107","1.9107","1.9107"
"2625","1.9107","1.9107","1.9107"
"2626","1.9279","1.9279","1.9279"
"2627","1.9279","1.9279","1.9279"
"2628","2.1803","2.1803","2.1803"
"2629","2.1803","2.1803","2.1803"
"2630","1.9887","1.9887","1.9887"
"2631","1.9887","1.9887","1.9887"
"2632","1.9846","1.9846","1.9846"
"2633","1.9846","1.9846","1.9846"
"2634","2.1024","2.1024","2.1024"
"2635","2.1024","2.1024","2.1024"
"2636","2.3326","2.3326","2.3326"
"2637","2.3326","2.3326","2.3326"
"2638","2.0097","2.0097","2.0097"
"2639","2.0097","2.0097","2.0097"
"2640","1.8799","1.8799","1.8799"
"2641","1.8799","1.8799","1.8799"
"2642","2.0204","2.0204","2.0204"
"2643","2.0204","2.0204","2.0204"
"2644","2.1022","2.1022","2.1022"
"2645","2.1022","2.1022","2.1022"
"2646","2.2333","2.2333","2.2333"
"2647","2.2333","2.2333","2.2333"
"2648","1.9433","1.9433","1.9433"
"2649","1.9433","1.9433","1.9433"
"2650","2.1447","2.1447","2.1447"
"2651","2.1447","2.1447","2.1447"
"2652","1.9816","1.9816","1.9816"
"2653","1.9816","1.9816","1.9816"
"2654","2.0469","2.0469","2.0469"
"2655","2.0469","2.0469","2.0469"
"2656","1.9334","1.9334","1.9334"
"2657","1.9334","1.9334","1.9334"
"2658","2.0579","2.0579","2.0579"
"2659","2.0579","2.0579","2.0579"
"2660","1.8451","1.8451","1.8451"
"2661","1.8451","1.8451","1.8451"
"2662","2.0058","2.0058","2.0058"
"2663","2.0058","2.0058","2.0058"
"2664","1.8329","1.8329","1.8329"
"2665","1.8329","1.8329","1.8329"
"2666","2.2061","2.2061","2.2061"
"2667","2.2061","2.2061","2.2061"
"2668","1.8673","1.8673","1.8673"
"2669","1.8673","1.8673","1.8673"
"2670","2.2174","2.2174","2.2174"
"2671","2.2174","2.2174","2.2174"
"2672","2.0264","2.0264","2.0264"
"2673","2.0264","2.0264","2.0264"
"2674","2.0586","2.0586","2.0586"
"2675","2.0586","2.0586","2.0586"
"2676","1.7784","1.7784","1.7784"
"2677","1.7784","1.7784","1.7784"
"2678","1.8563","1.8563","1.8563"
"2679","1.8563","1.8563","1.8563"
"2680","1.983","1.983","1.983"
"2681","1.983","1.983","1.983"
"2682","1.9561","1.9561","1.9561"
"2683","1.9561","1.9561","1.9561"
"2684","2.1074","2.1074","2.1074"
"2685","2.1074","2.1074","2.1074"
"2686","2.1763","2.1763","2.1763"
"2687","2.1763","2.1763","2.1763"
"2688","1.9961","1.9961","1.9961"
"2689","1.9961","1.9961","1.9961"
"2690","1.6706","1.6706","1.6706"
"2691","1.6706","1.6706","1.6706"
"2692","1.8359","1.8359","1.8359"
"2693","1.8359","1.8359","1.8359"
"2694","1.9666","1.9666","1.9666"
"2695","1.9666","1.9666","1.9666"
"2696","2.2288","2.2288","2.2288"
"2697","2.2288","2.2288","2.2288"
"2698","1.9511","1.9511","1.9511"
"2699","1.9511","1.9511","1.9511"
"2700","2.0256","2.0256","2.0256"
"2701","2.0256","2.0256","2.0256"
"2702","1.96","1.96","1.96"
"2703","1.96","1.96","1.96"
"2704","2.1266","2.1266","2.1266"
"2705","2.1266","2.1266","2.1266"
"2706","1.8627","1.8627","1.8627"
"2707","1.8627","1.8627","1.8627"
"2708","1.9158","1.9158","1.9158"
"2709","1.9158","1.9158","1.9158"
"2710","1.9615","1.9615","1.9615"
"2711","1.9615","1.9615","1.9615"
"2712","2.2177","2.2177","2.2177"
"2713","2.2177","2.2177","2.2177"
"2714","2.1429","2.1429","2.1429"
"2715","2.1429","2.1429","2.1429"
"2716","2.0814","2.0814","2.0814"
"2717","2.0814","2.0814","2.0814"
"2718","2.0036","2.0036","2.0036"
"2719","2.0036","2.0036","2.0036"
"2720","1.8604","1.8604","1.8604"
"2721","1.8604","1.8604","1.8604"
"2722","1.7512","1.7512","1.7512"
"2723","1.7512","1.7512","1.7512"
"2724","1.9474","1.9474","1.9474"
"2725","1.9474","1.9474","1.9474"
"2726","2.0724","2.0724","2.0724"
"2727","2.0724","2.0724","2.0724"
"2728","1.8447","1.8447","1.8447"
"2729","1.8447","1.8447","1.8447"
"2730","1.7991","1.7991","1.7991"
"2731","1.7991","1.7991","1.7991"
"2732","1.8961","1.8961","1.8961"
"2733","1.8961","1.8961","1.8961"
"2734","1.9646","1.9646","1.9646"
"2735","1.9646","1.9646","1.9646"
"2736","2.0124","2.0124","2.0124"
"2737","2.0124","2.0124","2.0124"
"2738","1.8996","1.8996","1.8996"
"2739","1.8996","1.8996","1.8996"
"2740","1.8883","1.8883","1.8883"
"2741","1.8883","1.8883","1.8883"
"2742","1.9216","1.9216","1.9216"
"2743","1.9216","1.9216","1.9216"
"2744","1.9062","1.9062","1.9062"
"2745","1.9062","1.9062","1.9062"
"2746","1.9295","1.9295","1.9295"
"2747","1.9295","1.9295","1.9295"
"2748","1.985","1.985","1.985"
"2749","1.985","1.985","1.985"
"2750","2.0153","2.0153","2.0153"
"2751","2.0153","2.0153","2.0153"
"2752","2.16","2.16","2.16"
"2753","2.16","2.16","2.16"
"2754","1.989","1.989","1.989"
"2755","1.989","1.989","1.989"
"2756","2.112","2.112","2.112"
"2757","2.112","2.112","2.112"
"2758","2.1436","2.1436","2.1436"
"2759","2.1436","2.1436","2.1436"
"2760","1.7848","1.7848","1.7848"
"2761","1.7848","1.7848","1.7848"
"2762","1.7781","1.7781","1.7781"
"2763","1.7781","1.7781","1.7781"
"2764","1.8662","1.8662","1.8662"
"2765","1.8662","1.8662","1.8662"
"2766","1.9772","1.9772","1.9772"
"2767","1.9772","1.9772","1.9772"
"2768","1.7589","1.7589","1.7589"
"2769","1.7589","1.7589","1.7589"
"2770","1.996","1.996","1.996"
"2771","1.996","1.996","1.996"
"2772","1.8519","1.8519","1.8519"
"2773","1.8519","1.8519","1.8519"
"2774","1.988","1.988","1.988"
"2775","1.988","1.988","1.988"
"2776","2.0759","2.0759","2.0759"
"2777","2.0759","2.0759","2.0759"
"2778","2.027","2.027","2.027"
"2779","2.027","2.027","2.027"
"2780","1.6998","1.6998","1.6998"
"2781","1.6998","1.6998","1.6998"
"2782","2.0601","2.0601","2.0601"
"2783","2.0601","2.0601","2.0601"
"2784","1.8033","1.8033","1.8033"
"2785","1.8033","1.8033","1.8033"
"2786","2.1431","2.1431","2.1431"
"2787","2.1431","2.1431","2.1431"
"2788","2.1166","2.1166","2.1166"
"2789","2.1166","2.1166","2.1166"
"2790","1.9057","1.9057","1.9057"
"2791","1.9057","1.9057","1.9057"
"2792","2.0831","2.0831","2.0831"
"2793","2.0831","2.0831","2.0831"
"2794","1.9777","1.9777","1.9777"
"2795","1.9777","1.9777","1.9777"
"2796","1.8274","1.8274","1.8274"
"2797","1.8274","1.8274","1.8274"
"2798","1.8579","1.8579","1.8579"
"2799","1.8579","1.8579","1.8579"
"2800","1.9708","1.9708","1.9708"
"2801","1.9708","1.9708","1.9708"
"2802","1.9814","1.9814","1.9814"
"2803","1.9814","1.9814","1.9814"
"2804","1.8897","1.8897","1.8897"
"2805","1.8897","1.8897","1.8897"
"2806","2.0565","2.0565","2.0565"
"2807","2.0565","2.0565","2.0565"
"2808","1.7226","1.7226","1.7226"
"2809","1.7226","1.7226","1.7226"
"2810","2.3975","2.3975","2.3975"
"2811","2.3975","2.3975","2.3975"
"2812","2.0155","2.0155","2.0155"
"2813","2.0155","2.0155","2.0155"
"2814","1.7796","1.7796","1.7796"
"2815","1.7796","1.7796","1.7796"
"2816","2.0368","2.0368","2.0368"
"2817","2.0368","2.0368","2.0368"
"2818","1.7674","1.7674","1.7674"
"2819","1.7674","1.7674","1.7674"
"2820","2.2465","2.2465","2.2465"
"2821","2.2465","2.2465","2.2465"
"2822","1.9825","1.9825","1.9825"
"2823","1.9825","1.9825","1.9825"
"2824","1.9056","1.9056","1.9056"
"2825","1.9056","1.9056","1.9056"
"2826","1.9915","1.9915","1.9915"
"2827","1.9915","1.9915","1.9915"
"2828","2.1081","2.1081","2.1081"
"2829","2.1081","2.1081","2.1081"
"2830","1.8303","1.8303","1.8303"
"2831","1.8303","1.8303","1.8303"
"2832","1.9217","1.9217","1.9217"
"2833","1.9217","1.9217","1.9217"
"2834","1.9149","1.9149","1.9149"
"2835","1.9149","1.9149","1.9149"
"2836","1.8598","1.8598","1.8598"
"2837","1.8598","1.8598","1.8598"
"2838","1.8162","1.8162","1.8162"
"2839","1.8162","1.8162","1.8162"
"2840","2.0032","2.0032","2.0032"
"2841","2.0032","2.0032","2.0032"
"2842","1.8323","1.8323","1.8323"
"2843","1.8323","1.8323","1.8323"
"2844","2.1795","2.1795","2.1795"
"2845","2.1795","2.1795","2.1795"
"2846","1.8841","1.8841","1.8841"
"2847","1.8841","1.8841","1.8841"
"2848","2.0477","2.0477","2.0477"
"2849","2.0477","2.0477","2.0477"
"2850","1.8924","1.8924","1.8924"
"2851","1.8924","1.8924","1.8924"
"2852","1.9504","1.9504","1.9504"
"2853","1.9504","1.9504","1.9504"
"2854","1.7525","1.7525","1.7525"
"2855","1.7525","1.7525","1.7525"
"2856","1.8156","1.8156","1.8156"
"2857","1.8156","1.8156","1.8156"
"2858","1.9561","1.9561","1.9561"
"2859","1.9561","1.9561","1.9561"
"2860","1.9601","1.9601","1.9601"
"2861","1.9601","1.9601","1.9601"
"2862","1.9438","1.9438","1.9438"
"2863","1.9438","1.9438","1.9438"
"2864","1.9588","1.9588","1.9588"
"2865","1.9588","1.9588","1.9588"
"2866","1.859","1.859","1.859"
"2867","1.859","1.859","1.859"
"2868","2.03","2.03","2.03"
"2869","2.03","2.03","2.03"
"2870","1.8892","1.8892","1.8892"
"2871","1.8892","1.8892","1.8892"
"2872","1.8947","1.8947","1.8947"
"2873","1.8947","1.8947","1.8947"
"2874","1.8774","1.8774","1.8774"
"2875","1.8774","1.8774","1.8774"
"2876","1.7206","1.7206","1.7206"
"2877","1.7206","1.7206","1.7206"
"2878","1.991","1.991","1.991"
